Pos,No,Driver,Car,Time,Gap,Laps
1,4,Rubens BarrichelloBAR,Ferrari,1:25.057,,26
2,3,Michael SchumacherMSC,Ferrari,1:25.117,+0.060s,36
3,6,Jarno TrulliTRU,Jordan Mugen Honda,1:25.390,+0.333s,35
4,1,Mika HakkinenHAK,McLaren Mercedes,1:25.553,+0.496s,22
5,2,David CoulthardCOU,McLaren Mercedes,1:25.796,+0.739s,18
6,7,Eddie IrvineIRV,Jaguar Cosworth,1:25.907,+0.850s,31
7,18,Pedro de la RosaDLR,Arrows Supertec,1:25.912,+0.855s,31
8,16,Pedro DinizDIN,Sauber Petronas,1:25.981,+0.924s,28
9,19,Jos VerstappenVER,Arrows Supertec,1:26.020,+0.963s,26
10,17,Mika SaloSAL,Sauber Petronas,1:26.293,+1.236s,32
11,10,Jenson ButtonBUT,Williams BMW,1:26.452,+1.395s,29
12,8,Johnny HerbertHER,Jaguar Cosworth,1:26.634,+1.577s,33
13,20,Marc GeneGEN,Minardi Fondmetal,1:26.638,+1.581s,34
14,5,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:26.763,+1.706s,26
15,11,Giancarlo FisichellaFIS,Benetton Playlife,1:26.809,+1.752s,35
16,22,Jacques VilleneuveVIL,BAR Honda,1:26.906,+1.849s,37
17,23,Ricardo ZontaZON,BAR Honda,1:27.070,+2.013s,37
18,12,Alexander WurzWUR,Benetton Playlife,1:27.093,+2.036s,15
19,15,Nick HeidfeldHEI,Prost Peugeot,1:27.135,+2.078s,44
20,21,Gaston MazzacaneMAZ,Minardi Fondmetal,1:27.468,+2.411s,29
21,9,Ralf SchumacherRSC,Williams BMW,1:27.852,+2.795s,33
22,14,Jean AlesiALE,Prost Peugeot,1:27.904,+2.847s,23
