Pos,No,Driver,Car,Time,Gap,Laps
1,1,Mika HakkinenHAK,McLaren Mercedes,1:15.896,,30
2,3,Michael SchumacherMSC,Ferrari,1:16.375,+0.479s,28
3,2,David CoulthardCOU,McLaren Mercedes,1:16.606,+0.710s,24
4,4,Rubens BarrichelloBAR,Ferrari,1:16.613,+0.717s,30
5,18,Pedro de la RosaDLR,Arrows Supertec,1:17.217,+1.321s,22
6,14,Jean AlesiALE,Prost Peugeot,1:17.468,+1.572s,39
7,19,Jos VerstappenVER,Arrows Supertec,1:17.641,+1.745s,32
8,6,Jarno TrulliTRU,Jordan Mugen Honda,1:17.642,+1.746s,33
9,22,Jacques VilleneuveVIL,BAR Honda,1:17.654,+1.758s,47
10,11,Giancarlo FisichellaFIS,Benetton Playlife,1:17.831,+1.935s,43
11,5,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:17.920,+2.024s,39
12,17,Mika SaloSAL,Sauber Petronas,1:17.933,+2.037s,39
13,7,Eddie IrvineIRV,Jaguar Cosworth,1:17.971,+2.075s,26
14,9,Ralf SchumacherRSC,Williams BMW,1:18.024,+2.128s,29
15,20,Marc GeneGEN,Minardi Fondmetal,1:18.248,+2.352s,34
16,21,Gaston MazzacaneMAZ,Minardi Fondmetal,1:18.280,+2.384s,46
17,23,Ricardo ZontaZON,BAR Honda,1:18.789,+2.893s,23
18,16,Pedro DinizDIN,Sauber Petronas,1:19.081,+3.185s,38
19,12,Alexander WurzWUR,Benetton Playlife,1:19.129,+3.233s,21
20,10,Jenson ButtonBUT,Williams BMW,1:19.303,+3.407s,27
21,8,Johnny HerbertHER,Jaguar Cosworth,1:19.575,+3.679s,22
22,15,Nick HeidfeldHEI,Prost Peugeot,1:20.364,+4.468s,19
