Pos,No,Driver,Car,Time,Gap,Laps
1,10,Jenson ButtonBUT,Williams BMW,1:19.808,,42
2,12,Alexander WurzWUR,Benetton Playlife,1:20.248,+0.440s,36
3,1,Mika HakkinenHAK,McLaren Mercedes,1:20.300,+0.492s,25
4,2,David CoulthardCOU,McLaren Mercedes,1:20.507,+0.699s,25
5,3,Michael SchumacherMSC,Ferrari,1:20.519,+0.711s,35
6,9,Ralf SchumacherRSC,Williams BMW,1:20.548,+0.740s,14
7,6,Jarno TrulliTRU,Jordan Mugen Honda,1:20.609,+0.801s,21
8,23,Ricardo ZontaZON,BAR Honda,1:20.709,+0.901s,32
9,15,Nick HeidfeldHEI,Prost Peugeot,1:20.751,+0.943s,37
10,22,Jacques VilleneuveVIL,BAR Honda,1:20.786,+0.978s,30
11,20,Marc GeneGEN,Minardi Fondmetal,1:20.801,+0.993s,35
12,16,Pedro DinizDIN,Sauber Petronas,1:20.850,+1.042s,34
13,11,Giancarlo FisichellaFIS,Benetton Playlife,1:20.862,+1.054s,32
14,4,Rubens BarrichelloBAR,Ferrari,1:20.891,+1.083s,33
15,5,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:20.992,+1.184s,18
16,7,Eddie IrvineIRV,Jaguar Cosworth,1:21.246,+1.438s,24
17,8,Johnny HerbertHER,Jaguar Cosworth,1:21.323,+1.515s,22
18,14,Jean AlesiALE,Prost Peugeot,1:21.442,+1.634s,32
19,19,Jos VerstappenVER,Arrows Supertec,1:21.655,+1.847s,23
20,18,Pedro de la RosaDLR,Arrows Supertec,1:21.659,+1.851s,30
21,21,Gaston MazzacaneMAZ,Minardi Fondmetal,1:22.135,+2.327s,42
22,17,Mika SaloSAL,Sauber Petronas,1:22.161,+2.353s,24
