Pos,No,Driver,Car,Time,Gap,Laps
1,4,Lewis HamiltonHAM,McLaren Mercedes,1:22.821,,30
2,3,Jenson ButtonBUT,McLaren Mercedes,1:22.922,+0.101s,24
3,5,Fernando AlonsoALO,Ferrari,1:23.397,+0.576s,24
4,8,Nico RosbergROS,Mercedes,1:23.628,+0.807s,29
5,10,Romain GrosjeanGRO,Lotus Renault,1:23.633,+0.812s,24
6,7,Michael SchumacherMSC,Mercedes,1:23.845,+1.024s,26
7,6,Felipe MassaMAS,Ferrari,1:23.904,+1.083s,25
8,9,Kimi RäikkönenRAI,Lotus Renault,1:23.983,+1.162s,24
9,19,Valtteri BottasBOT,Williams Renault,1:24.152,+1.331s,24
10,15,Sergio PerezPER,Sauber Ferrari,1:24.268,+1.447s,27
11,18,Pastor MaldonadoMAL,Williams Renault,1:24.300,+1.479s,23
12,14,Kamui KobayashiKOB,Sauber Ferrari,1:24.394,+1.573s,19
13,2,Mark WebberWEB,Red Bull Racing Renault,1:24.546,+1.725s,24
14,11,Paul di RestaDIR,Force India Mercedes,1:24.559,+1.738s,22
15,1,Sebastian VettelVET,Red Bull Racing Renault,1:24.608,+1.787s,25
16,16,Daniel RicciardoRIC,STR Ferrari,1:25.354,+2.533s,25
17,17,Jean-Eric VergneVER,STR Ferrari,1:25.559,+2.738s,27
18,12,Jules BianchiBIA,Force India Mercedes,1:25.715,+2.894s,26
19,21,Vitaly PetrovPET,Caterham Renault,1:26.440,+3.619s,27
20,25,Charles PicPIC,Marussia Cosworth,1:26.705,+3.884s,23
21,20,Heikki KovalainenKOV,Caterham Renault,1:26.755,+3.934s,28
22,24,Timo GlockGLO,Marussia Cosworth,1:27.015,+4.194s,24
23,22,Pedro de la RosaDLR,HRT Cosworth,1:27.101,+4.280s,21
24,23,Dani ClosCLO,HRT Cosworth,1:28.176,+5.355s,24
