Pos,No,Driver,Car,Laps,Time/retired,Pts
1,10,David CoulthardCOU,McLaren Mercedes,53,1:17:04.609,10
2,7,Jean AlesiALE,Benetton Renault,53,+1.937s,6
3,4,Heinz-Harald FrentzenFRE,Williams Renault,53,+4.343s,4
4,12,Giancarlo FisichellaFIS,Jordan Peugeot,53,+5.871s,3
5,3,Jacques VilleneuveVIL,Williams Renault,53,+6.416s,2
6,5,Michael SchumacherMSC,Ferrari,53,+11.481s,1
7,8,Gerhard BergerBER,Benetton Renault,53,+12.471s,0
8,6,Eddie IrvineIRV,Ferrari,53,+17.639s,0
9,9,Mika HakkinenHAK,McLaren Mercedes,53,+49.373s,0
10,14,Jarno TrulliTRU,Prost Mugen Honda,53,+62.706s,0
11,15,Shinji NakanoNAK,Prost Mugen Honda,53,+63.327s,0
12,17,Gianni MorbidelliMOR,Sauber Petronas,52,+1 lap,0
13,22,Rubens BarrichelloBAR,Stewart Ford,52,+1 lap,0
14,21,Tarso MarquesMAR,Minardi Hart,50,+3 laps,0
NC,1,Damon HillHIL,Arrows Yamaha,46,DNF,0
NC,11,Ralf SchumacherRSC,Jordan Peugeot,39,DNF,0
NC,16,Johnny HerbertHER,Sauber Petronas,38,DNF,0
NC,19,Mika SaloSAL,Tyrrell Ford,33,DNF,0
NC,23,Jan MagnussenMAG,Stewart Ford,31,DNF,0
NC,18,Jos VerstappenVER,Tyrrell Ford,12,DNF,0
NC,20,Ukyo KatayamaKAT,Minardi Hart,8,DNF,0
NC,2,Pedro DinizDIN,Arrows Yamaha,4,DNF,0
