Pos,No,Driver,Car,Laps,Time/retired,Pts
1,10,David CoulthardCOU,McLaren Mercedes,58,1:30:28.718,10
2,5,Michael SchumacherMSC,Ferrari,58,+20.046s,6
3,9,Mika HakkinenHAK,McLaren Mercedes,58,+22.177s,4
4,8,Gerhard BergerBER,Benetton Renault,58,+22.841s,3
5,14,Olivier PanisPAN,Prost Mugen Honda,58,+60.308s,2
6,17,Nicola LariniLAR,Sauber Petronas,58,+96.040s,1
7,15,Shinji NakanoNAK,Prost Mugen Honda,56,+2 laps,0
8,4,Heinz-Harald FrentzenFRE,Williams Renault,55,DNF,0
9,21,Jarno TrulliTRU,Minardi Hart,55,+3 laps,0
10,2,Pedro DinizDIN,Arrows Yamaha,54,+4 laps,0
NC,22,Rubens BarrichelloBAR,Stewart Ford,49,DNF,0
NC,19,Mika SaloSAL,Tyrrell Ford,42,DNF,0
NC,23,Jan MagnussenMAG,Stewart Ford,36,DNF,0
NC,7,Jean AlesiALE,Benetton Renault,34,DNF,0
NC,20,Ukyo KatayamaKAT,Minardi Hart,32,DNF,0
NC,12,Giancarlo FisichellaFIS,Jordan Peugeot,14,DNF,0
NC,18,Jos VerstappenVER,Tyrrell Ford,2,DNF,0
NC,11,Ralf SchumacherRSC,Jordan Peugeot,1,DNF,0
NC,6,Eddie IrvineIRV,Ferrari,0,DNF,0
NC,3,Jacques VilleneuveVIL,Williams Renault,0,DNF,0
NC,16,Johnny HerbertHER,Sauber Petronas,0,DNF,0
NC,1,Damon HillHIL,Arrows Yamaha,0,DNF,0
