Pos,No,Driver,Car,Laps,Time/retired,Pts
1,8,Gerhard BergerBER,Benetton Renault,45,1:20:59.046,10
2,5,Michael SchumacherMSC,Ferrari,45,+17.527s,6
3,9,Mika HakkinenHAK,McLaren Mercedes,45,+24.770s,4
4,14,Jarno TrulliTRU,Prost Mugen Honda,45,+27.165s,3
5,11,Ralf SchumacherRSC,Jordan Peugeot,45,+29.995s,2
6,7,Jean AlesiALE,Benetton Renault,45,+34.717s,1
7,15,Shinji NakanoNAK,Prost Mugen Honda,45,+79.722s,0
8,1,Damon HillHIL,Arrows Yamaha,44,+1 lap,0
9,17,Norberto FontanaFON,Sauber Petronas,44,+1 lap,0
10,18,Jos VerstappenVER,Tyrrell Ford,44,+1 lap,0
11,12,Giancarlo FisichellaFIS,Jordan Peugeot,40,DNF,0
NC,3,Jacques VilleneuveVIL,Williams Renault,33,DNF,0
NC,22,Rubens BarrichelloBAR,Stewart Ford,33,DNF,0
NC,19,Mika SaloSAL,Tyrrell Ford,33,DNF,0
NC,23,Jan MagnussenMAG,Stewart Ford,27,DNF,0
NC,20,Ukyo KatayamaKAT,Minardi Hart,23,DNF,0
NC,16,Johnny HerbertHER,Sauber Petronas,8,DNF,0
NC,2,Pedro DinizDIN,Arrows Yamaha,8,DNF,0
NC,10,David CoulthardCOU,McLaren Mercedes,1,DNF,0
NC,4,Heinz-Harald FrentzenFRE,Williams Renault,1,DNF,0
NC,6,Eddie IrvineIRV,Ferrari,1,DNF,0
