Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Michael SchumacherMSC,Ferrari,72,1:38:50.492,10
2,4,Heinz-Harald FrentzenFRE,Williams Renault,72,+23.537s,6
3,6,Eddie IrvineIRV,Ferrari,72,+74.801s,4
4,3,Jacques VilleneuveVIL,Williams Renault,72,+81.784s,3
5,7,Jean AlesiALE,Benetton Renault,72,+82.735s,2
6,11,Ralf SchumacherRSC,Jordan Peugeot,72,+89.871s,1
7,10,David CoulthardCOU,McLaren Mercedes,71,DNF,0
8,16,Johnny HerbertHER,Sauber Petronas,71,+1 lap,0
9,12,Giancarlo FisichellaFIS,Jordan Peugeot,71,+1 lap,0
10,14,Jarno TrulliTRU,Prost Mugen Honda,70,+2 laps,0
11,20,Ukyo KatayamaKAT,Minardi Hart,70,+2 laps,0
12,1,Damon HillHIL,Arrows Yamaha,69,+3 laps,0
NC,19,Mika SaloSAL,Tyrrell Ford,61,DNF,0
NC,8,Alexander WurzWUR,Benetton Renault,60,DNF,0
NC,2,Pedro DinizDIN,Arrows Yamaha,58,DNF,0
NC,17,Norberto FontanaFON,Sauber Petronas,40,DNF,0
NC,22,Rubens BarrichelloBAR,Stewart Ford,36,DNF,0
NC,23,Jan MagnussenMAG,Stewart Ford,33,DNF,0
NC,9,Mika HakkinenHAK,McLaren Mercedes,18,DNF,0
NC,18,Jos VerstappenVER,Tyrrell Ford,15,DNF,0
NC,15,Shinji NakanoNAK,Prost Mugen Honda,7,DNF,0
NC,21,Tarso MarquesMAR,Minardi Hart,5,DNF,0
