Pos,No,Driver,Car,Laps,Time/retired,Pts
1,3,Jacques VilleneuveVIL,Williams Renault,64,1:30:35.896,10
2,14,Olivier PanisPAN,Prost Mugen Honda,64,+5.804s,6
3,7,Jean AlesiALE,Benetton Renault,64,+12.534s,4
4,5,Michael SchumacherMSC,Ferrari,64,+17.979s,3
5,16,Johnny HerbertHER,Sauber Petronas,64,+27.986s,2
6,10,David CoulthardCOU,McLaren Mercedes,64,+29.744s,1
7,9,Mika HakkinenHAK,McLaren Mercedes,64,+48.785s,0
8,4,Heinz-Harald FrentzenFRE,Williams Renault,64,+64.139s,0
9,12,Giancarlo FisichellaFIS,Jordan Peugeot,64,+64.767s,0
10,8,Gerhard BergerBER,Benetton Renault,64,+65.670s,0
11,18,Jos VerstappenVER,Tyrrell Ford,63,+1 lap,0
12,6,Eddie IrvineIRV,Ferrari,63,+1 lap,0
13,23,Jan MagnussenMAG,Stewart Ford,63,+1 lap,0
14,17,Gianni MorbidelliMOR,Sauber Petronas,62,+2 laps,0
15,21,Jarno TrulliTRU,Minardi Hart,62,+2 laps,0
NC,2,Pedro DinizDIN,Arrows Yamaha,53,DNF,0
NC,11,Ralf SchumacherRSC,Jordan Peugeot,50,DNF,0
NC,22,Rubens BarrichelloBAR,Stewart Ford,37,DNF,0
NC,19,Mika SaloSAL,Tyrrell Ford,35,DNF,0
NC,15,Shinji NakanoNAK,Prost Mugen Honda,34,DNF,0
NC,1,Damon HillHIL,Arrows Yamaha,18,DNF,0
NC,20,Ukyo KatayamaKAT,Minardi Hart,11,DNF,0
