Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,16,Eddie  CheeverCHE,Renault,24,,,
1,15,Alain ProstPRO,Renault,20,,,
1,8,Niki LaudaLAU,McLaren TAG,28,,,
1,25,Jean-Pierre JarierJAR,Ligier Ford,24,,,
1,2,Jacques LaffiteLAF,Williams Honda,25,,,
1,22,Andrea de CesarisDEC,Alfa Romeo,26,,,
1,6,Riccardo PatresePAT,Brabham BMW,28,,,
1,5,Nelson PiquetPIQ,Brabham BMW,30,,,
1,23,Mauro BaldiBAL,Alfa Romeo,23,,,
1,1,Keke RosbergROS,Williams Honda,21,,,
1,28,Rene ArnouxARN,Ferrari,23,,,
1,7,John WatsonWAT,McLaren TAG,25,,,
