Pos,No,Driver,Car,Time,Gap,Laps
1,77,Valtteri BottasBOT,Mercedes,1:21.406,,25
2,44,Lewis HamiltonHAM,Mercedes,1:21.462,+0.056s,24
3,5,Sebastian VettelVET,Ferrari,1:21.546,+0.140s,33
4,7,Kimi RäikkönenRAI,Ferrari,1:21.804,+0.398s,34
5,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:22.409,+1.003s,34
6,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:22.752,+1.346s,22
7,2,Stoffel VandoorneVAN,McLaren Honda,1:22.947,+1.541s,31
8,14,Fernando AlonsoALO,McLaren Honda,1:22.968,+1.562s,31
9,31,Esteban OconOCO,Force India Mercedes,1:22.977,+1.571s,43
10,19,Felipe MassaMAS,Williams Mercedes,1:22.985,+1.579s,42
11,55,Carlos SainzSAI,Toro Rosso,1:23.150,+1.744s,21
12,27,Nico HulkenbergHUL,Renault,1:23.272,+1.866s,14
13,30,Jolyon PalmerPAL,Renault,1:23.317,+1.911s,34
14,11,Sergio PerezPER,Force India Mercedes,1:23.352,+1.946s,43
15,18,Lance StrollSTR,Williams Mercedes,1:23.403,+1.997s,36
16,8,Romain GrosjeanGRO,Haas Ferrari,1:23.567,+2.161s,31
17,20,Kevin MagnussenMAG,Haas Ferrari,1:23.650,+2.244s,20
18,26,Daniil KvyatKVY,Toro Rosso,1:24.253,+2.847s,28
19,9,Marcus EricssonERI,Sauber Ferrari,1:24.894,+3.488s,39
20,94,Pascal WehrleinWEH,Sauber Ferrari,1:25.295,+3.889s,25
