Pos,No,Driver,Car,Time,Gap,Laps
1,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:18.455,,32
2,5,Sebastian VettelVET,Ferrari,1:18.638,+0.183s,28
3,77,Valtteri BottasBOT,Mercedes,1:18.656,+0.201s,33
4,7,Kimi RäikkönenRAI,Ferrari,1:18.755,+0.300s,28
5,44,Lewis HamiltonHAM,Mercedes,1:18.779,+0.324s,31
6,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:18.951,+0.496s,25
7,27,Nico HulkenbergHUL,Renault,1:19.714,+1.259s,33
8,14,Fernando AlonsoALO,McLaren Honda,1:19.815,+1.360s,31
9,55,Carlos SainzSAI,Toro Rosso,1:19.834,+1.379s,35
10,2,Stoffel VandoorneVAN,McLaren Honda,1:19.909,+1.454s,18
11,31,Esteban OconOCO,Force India Mercedes,1:20.126,+1.671s,34
12,11,Sergio PerezPER,Force India Mercedes,1:20.266,+1.811s,33
13,26,Daniil KvyatKVY,Toro Rosso,1:20.577,+2.122s,37
14,18,Lance StrollSTR,Williams Mercedes,1:20.791,+2.336s,31
15,19,Felipe MassaMAS,Williams Mercedes,1:20.869,+2.414s,22
16,30,Jolyon PalmerPAL,Renault,1:21.175,+2.720s,12
17,20,Kevin MagnussenMAG,Haas Ferrari,1:21.345,+2.890s,11
18,8,Romain GrosjeanGRO,Haas Ferrari,1:21.504,+3.049s,25
19,9,Marcus EricssonERI,Sauber Ferrari,1:21.559,+3.104s,31
20,94,Pascal WehrleinWEH,Sauber Ferrari,1:21.722,+3.267s,16
