Pos,No,Driver,Car,Time,Gap,Laps
1,7,Kimi RäikkönenRAI,Ferrari,1:38.699,,35
2,44,Lewis HamiltonHAM,Mercedes,1:38.710,+0.011s,20
3,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:39.221,+0.522s,28
4,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:39.309,+0.610s,33
5,77,Valtteri BottasBOT,Mercedes,1:39.368,+0.669s,33
6,55,Carlos SainzSAI,Renault,1:40.274,+1.575s,36
7,8,Romain GrosjeanGRO,Haas Ferrari,1:40.384,+1.685s,33
8,14,Fernando AlonsoALO,McLaren Renault,1:40.459,+1.760s,31
9,5,Sebastian VettelVET,Ferrari,1:40.633,+1.934s,12
10,27,Nico HulkenbergHUL,Renault,1:40.668,+1.969s,35
11,11,Sergio PerezPER,Force India Mercedes,1:40.774,+2.075s,30
12,9,Marcus EricssonERI,Sauber Ferrari,1:40.812,+2.113s,37
13,31,Esteban OconOCO,Force India Mercedes,1:40.870,+2.171s,33
14,16,Charles LeclercLEC,Sauber Ferrari,1:41.062,+2.363s,37
15,20,Kevin MagnussenMAG,Haas Ferrari,1:41.154,+2.455s,32
16,2,Stoffel VandoorneVAN,McLaren Renault,1:41.164,+2.465s,32
17,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:41.542,+2.843s,38
18,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:41.615,+2.916s,36
19,18,Lance StrollSTR,Williams Mercedes,1:42.141,+3.442s,17
20,35,Sergey SirotkinSIR,Williams Mercedes,1:42.181,+3.482s,36
