Pos,No,Driver,Car,Time,Gap,Laps
1,5,Sebastian VettelVET,Ferrari,1:16.834,,45
2,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:16.908,+0.074s,35
3,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:17.061,+0.227s,36
4,7,Kimi RäikkönenRAI,Ferrari,1:17.153,+0.319s,40
5,44,Lewis HamiltonHAM,Mercedes,1:17.587,+0.753s,43
6,77,Valtteri BottasBOT,Mercedes,1:17.868,+1.034s,46
7,8,Romain GrosjeanGRO,Haas Ferrari,1:18.065,+1.231s,39
8,55,Carlos SainzSAI,Renault,1:18.495,+1.661s,38
9,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:18.518,+1.684s,43
10,31,Esteban OconOCO,Force India Mercedes,1:18.761,+1.927s,41
11,11,Sergio PerezPER,Force India Mercedes,1:18.850,+2.016s,42
12,14,Fernando AlonsoALO,McLaren Renault,1:18.857,+2.023s,38
13,20,Kevin MagnussenMAG,Haas Ferrari,1:18.880,+2.046s,35
14,27,Nico HulkenbergHUL,Renault,1:18.913,+2.079s,23
15,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:18.916,+2.082s,41
16,9,Marcus EricssonERI,Sauber Ferrari,1:19.043,+2.209s,42
17,16,Charles LeclercLEC,Sauber Ferrari,1:19.137,+2.303s,38
18,18,Lance StrollSTR,Williams Mercedes,1:19.645,+2.811s,45
19,2,Stoffel VandoorneVAN,McLaren Renault,1:19.712,+2.878s,38
20,35,Sergey SirotkinSIR,Williams Mercedes,1:19.770,+2.936s,45
