Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:32.539,,27
2,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:33.243,+0.704s,31
3,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:33.271,+0.732s,24
4,7,Kimi RäikkönenRAI,Ferrari,1:33.426,+0.887s,29
5,5,Sebastian VettelVET,Ferrari,1:33.689,+1.150s,35
6,8,Romain GrosjeanGRO,Haas Ferrari,1:33.699,+1.160s,30
7,77,Valtteri BottasBOT,Mercedes,1:34.156,+1.617s,7
8,14,Fernando AlonsoALO,McLaren Renault,1:34.400,+1.861s,24
9,20,Kevin MagnussenMAG,Haas Ferrari,1:34.457,+1.918s,33
10,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:34.535,+1.996s,35
11,27,Nico HulkenbergHUL,Renault,1:35.067,+2.528s,30
12,55,Carlos SainzSAI,Renault,1:35.086,+2.547s,33
13,2,Stoffel VandoorneVAN,McLaren Renault,1:35.172,+2.633s,28
14,16,Charles LeclercLEC,Sauber Ferrari,1:35.583,+3.044s,33
15,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:35.697,+3.158s,31
16,31,Esteban OconOCO,Force India Mercedes,1:35.705,+3.166s,25
17,18,Lance StrollSTR,Williams Mercedes,1:35.936,+3.397s,34
18,35,Sergey SirotkinSIR,Williams Mercedes,1:35.970,+3.431s,35
19,11,Sergio PerezPER,Force India Mercedes,1:36.080,+3.541s,13
