Pos,No,Driver,Car,Time,Gap,Laps
1,7,Kimi RäikkönenRAI,Ferrari,1:29.817,,32
2,5,Sebastian VettelVET,Ferrari,1:29.828,+0.011s,37
3,77,Valtteri BottasBOT,Mercedes,1:30.380,+0.563s,31
4,44,Lewis HamiltonHAM,Mercedes,1:30.472,+0.655s,32
5,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:30.745,+0.928s,32
6,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:30.751,+0.934s,31
7,27,Nico HulkenbergHUL,Renault,1:31.220,+1.403s,34
8,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:31.232,+1.415s,38
9,14,Fernando AlonsoALO,McLaren Renault,1:31.282,+1.465s,29
10,2,Stoffel VandoorneVAN,McLaren Renault,1:31.422,+1.605s,35
11,8,Romain GrosjeanGRO,Haas Ferrari,1:31.591,+1.774s,33
12,55,Carlos SainzSAI,Renault,1:31.601,+1.784s,34
13,31,Esteban OconOCO,Force India Mercedes,1:31.809,+1.992s,31
14,11,Sergio PerezPER,Force India Mercedes,1:31.868,+2.051s,34
15,20,Kevin MagnussenMAG,Haas Ferrari,1:31.969,+2.152s,35
16,16,Charles LeclercLEC,Sauber Ferrari,1:32.372,+2.555s,37
17,18,Lance StrollSTR,Williams Mercedes,1:32.382,+2.565s,30
18,35,Sergey SirotkinSIR,Williams Mercedes,1:32.474,+2.657s,37
19,9,Marcus EricssonERI,Sauber Ferrari,1:32.733,+2.916s,32
20,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:32.908,+3.091s,38
