Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:23.931,,35
2,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:24.058,+0.127s,34
3,77,Valtteri BottasBOT,Mercedes,1:24.159,+0.228s,34
4,7,Kimi RäikkönenRAI,Ferrari,1:24.214,+0.283s,39
5,5,Sebastian VettelVET,Ferrari,1:24.451,+0.520s,38
6,8,Romain GrosjeanGRO,Haas Ferrari,1:24.648,+0.717s,34
7,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:24.721,+0.790s,28
8,14,Fernando AlonsoALO,McLaren Renault,1:25.200,+1.269s,28
9,20,Kevin MagnussenMAG,Haas Ferrari,1:25.246,+1.315s,30
10,2,Stoffel VandoorneVAN,McLaren Renault,1:25.285,+1.354s,34
11,55,Carlos SainzSAI,Renault,1:25.390,+1.459s,35
12,11,Sergio PerezPER,Force India Mercedes,1:25.413,+1.482s,30
13,27,Nico HulkenbergHUL,Renault,1:25.463,+1.532s,35
14,18,Lance StrollSTR,Williams Mercedes,1:25.543,+1.612s,32
15,31,Esteban OconOCO,Force India Mercedes,1:25.888,+1.957s,33
16,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:25.925,+1.994s,41
17,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:25.945,+2.014s,39
18,35,Sergey SirotkinSIR,Williams Mercedes,1:25.974,+2.043s,37
19,9,Marcus EricssonERI,Sauber Ferrari,1:26.814,+2.883s,31
20,16,Charles LeclercLEC,Sauber Ferrari,1:26.815,+2.884s,35
