Pos,No,Driver,Car,Time,Gap,Laps
1,5,Sebastian VettelVET,Ferrari,1:21.105,,27
2,7,Kimi RäikkönenRAI,Ferrari,1:21.375,+0.270s,31
3,44,Lewis HamiltonHAM,Mercedes,1:21.392,+0.287s,31
4,77,Valtteri BottasBOT,Mercedes,1:21.803,+0.698s,35
5,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:22.154,+1.049s,28
6,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:22.296,+1.191s,28
7,31,Esteban OconOCO,Force India Mercedes,1:22.930,+1.825s,30
8,11,Sergio PerezPER,Force India Mercedes,1:22.942,+1.837s,32
9,16,Charles LeclercLEC,Sauber Ferrari,1:22.965,+1.860s,20
10,27,Nico HulkenbergHUL,Renault,1:23.063,+1.958s,30
11,8,Romain GrosjeanGRO,Haas Ferrari,1:23.077,+1.972s,31
12,55,Carlos SainzSAI,Renault,1:23.193,+2.088s,32
13,20,Kevin MagnussenMAG,Haas Ferrari,1:23.233,+2.128s,28
14,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:23.402,+2.297s,34
15,35,Sergey SirotkinSIR,Williams Mercedes,1:23.514,+2.409s,28
16,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:23.531,+2.426s,16
17,18,Lance StrollSTR,Williams Mercedes,1:23.566,+2.461s,29
18,14,Fernando AlonsoALO,McLaren Renault,1:23.741,+2.636s,23
19,2,Stoffel VandoorneVAN,McLaren Renault,1:24.084,+2.979s,30
20,9,Marcus EricssonERI,Sauber Ferrari,,,2
