Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:18.259,,39
2,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:18.392,+0.133s,41
3,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:18.533,+0.274s,39
4,5,Sebastian VettelVET,Ferrari,1:18.585,+0.326s,34
5,77,Valtteri BottasBOT,Mercedes,1:18.611,+0.352s,39
6,7,Kimi RäikkönenRAI,Ferrari,1:18.829,+0.570s,16
7,8,Romain GrosjeanGRO,Haas Ferrari,1:19.579,+1.320s,24
8,20,Kevin MagnussenMAG,Haas Ferrari,1:19.643,+1.384s,39
9,2,Stoffel VandoorneVAN,McLaren Renault,1:19.722,+1.463s,32
10,11,Sergio PerezPER,Force India Mercedes,1:19.962,+1.703s,28
11,31,Esteban OconOCO,Force India Mercedes,1:20.024,+1.765s,38
12,14,Fernando AlonsoALO,McLaren Renault,1:20.035,+1.776s,35
13,27,Nico HulkenbergHUL,Renault,1:20.183,+1.924s,43
14,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:20.373,+2.114s,32
15,9,Marcus EricssonERI,Sauber Ferrari,1:20.501,+2.242s,37
16,16,Charles LeclercLEC,Sauber Ferrari,1:20.514,+2.255s,29
17,55,Carlos SainzSAI,Renault,1:20.672,+2.413s,31
18,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:21.265,+3.006s,34
19,18,Lance StrollSTR,Williams Mercedes,1:21.556,+3.297s,35
20,35,Sergey SirotkinSIR,Williams Mercedes,1:22.060,+3.801s,36
