Pos,No,Driver,Car,Time,Gap,Laps
1,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:12.198,,39
2,7,Kimi RäikkönenRAI,Ferrari,1:12.328,+0.130s,42
3,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:12.603,+0.405s,17
4,44,Lewis HamiltonHAM,Mercedes,1:12.777,+0.579s,39
5,5,Sebastian VettelVET,Ferrari,1:12.985,+0.787s,24
6,77,Valtteri BottasBOT,Mercedes,1:13.061,+0.863s,40
7,8,Romain GrosjeanGRO,Haas Ferrari,1:13.620,+1.422s,34
8,31,Esteban OconOCO,Force India Mercedes,1:13.747,+1.549s,40
9,11,Sergio PerezPER,Force India Mercedes,1:13.754,+1.556s,40
10,14,Fernando AlonsoALO,McLaren Renault,1:13.866,+1.668s,30
11,16,Charles LeclercLEC,Sauber Ferrari,1:13.884,+1.686s,39
12,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:13.889,+1.691s,42
13,20,Kevin MagnussenMAG,Haas Ferrari,1:13.956,+1.758s,39
14,27,Nico HulkenbergHUL,Renault,1:13.967,+1.769s,37
15,9,Marcus EricssonERI,Sauber Ferrari,1:14.108,+1.910s,41
16,2,Stoffel VandoorneVAN,McLaren Renault,1:14.167,+1.969s,14
17,55,Carlos SainzSAI,Renault,1:14.433,+2.235s,9
18,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:14.486,+2.288s,39
19,18,Lance StrollSTR,Williams Mercedes,1:14.703,+2.505s,40
20,35,Sergey SirotkinSIR,Williams Mercedes,1:14.782,+2.584s,35
