Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:48.716,,3
2,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:49.728,+1.012s,10
3,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:49.798,+1.082s,5
4,14,Fernando AlonsoALO,McLaren Renault,1:51.728,+3.012s,3
5,27,Nico HulkenbergHUL,Renault,1:52.208,+3.492s,6
6,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:52.505,+3.789s,19
7,9,Marcus EricssonERI,Sauber Ferrari,1:53.070,+4.354s,9
8,2,Stoffel VandoorneVAN,McLaren Renault,1:53.354,+4.638s,10
9,7,Kimi RäikkönenRAI,Ferrari,1:53.443,+4.727s,7
10,5,Sebastian VettelVET,Ferrari,1:53.912,+5.196s,8
11,16,Charles LeclercLEC,Sauber Ferrari,1:54.101,+5.385s,9
12,18,Lance StrollSTR,Williams Mercedes,1:54.637,+5.921s,5
13,11,Sergio PerezPER,Force India Mercedes,1:54.963,+6.247s,6
14,31,Esteban OconOCO,Force India Mercedes,1:55.348,+6.632s,6
15,35,Sergey SirotkinSIR,Williams Mercedes,1:55.446,+6.730s,8
16,55,Carlos SainzSAI,Renault,,,2
