Pos,No,Driver,Car,Time,Gap,Laps
1,7,Kimi RäikkönenRAI,Ferrari,1:43.355,,29
2,44,Lewis HamiltonHAM,Mercedes,1:43.523,+0.168s,28
3,77,Valtteri BottasBOT,Mercedes,1:43.803,+0.448s,29
4,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:44.046,+0.691s,25
5,5,Sebastian VettelVET,Ferrari,1:44.129,+0.774s,31
6,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:44.250,+0.895s,31
7,11,Sergio PerezPER,Force India Mercedes,1:44.662,+1.307s,27
8,55,Carlos SainzSAI,Renault,1:45.481,+2.126s,29
9,9,Marcus EricssonERI,Sauber Ferrari,1:45.537,+2.182s,24
10,16,Charles LeclercLEC,Sauber Ferrari,1:45.622,+2.267s,25
11,27,Nico HulkenbergHUL,Renault,1:45.753,+2.398s,28
12,8,Romain GrosjeanGRO,Haas Ferrari,1:45.817,+2.462s,29
13,31,Esteban OconOCO,Force India Mercedes,1:45.935,+2.580s,24
14,20,Kevin MagnussenMAG,Haas Ferrari,1:46.078,+2.723s,29
15,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:46.080,+2.725s,33
16,14,Fernando AlonsoALO,McLaren Renault,1:46.153,+2.798s,28
17,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1:46.337,+2.982s,35
18,35,Sergey SirotkinSIR,Williams Mercedes,1:46.451,+3.096s,35
19,18,Lance StrollSTR,Williams Mercedes,1:46.470,+3.115s,34
20,2,Stoffel VandoorneVAN,McLaren Renault,1:46.496,+3.141s,25
