Pos,No,Driver,Car,Laps,Time/retired,Pts
1,6,Kimi RäikkönenRAI,McLaren Mercedes,56,1:32:22.195,10
2,2,Rubens BarrichelloBAR,Ferrari,56,+39.286s,8
3,8,Fernando AlonsoALO,Renault,56,+64.007s,6
4,4,Ralf SchumacherRSC,Williams BMW,56,+88.026s,5
5,7,Jarno TrulliTRU,Renault,55,+1 lap,4
6,1,Michael SchumacherMSC,Ferrari,55,+1 lap,3
7,17,Jenson ButtonBUT,BAR Honda,55,+1 lap,2
8,9,Nick HeidfeldHEI,Sauber Petronas,55,+1 lap,1
9,10,Heinz-Harald FrentzenFRE,Sauber Petronas,55,+1 lap,0
10,12,Ralph FirmanFIR,Jordan Ford,55,+1 lap,0
11,21,Cristiano da MattaDAM,Toyota,55,+1 lap,0
12,3,Juan Pablo MontoyaMOY,Williams BMW,53,+3 laps,0
13,19,Jos VerstappenVER,Minardi Cosworth,52,+4 laps,0
NC,15,Antonio PizzoniaPIZ,Jaguar Cosworth,42,DNF,0
NC,18,Justin WilsonWIL,Minardi Cosworth,41,DNF,0
NC,14,Mark WebberWEB,Jaguar Cosworth,35,DNF,0
NC,20,Olivier PanisPAN,Toyota,12,DNF,0
NC,5,David CoulthardCOU,McLaren Mercedes,2,DNF,0
NC,11,Giancarlo FisichellaFIS,Jordan Ford,0,DNF,0
NC,16,Jacques VilleneuveVIL,BAR Honda,0,DNF,0
