Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,70,1:31:13.591,10
2,4,Ralf SchumacherRSC,Williams BMW,70,+0.784s,8
3,3,Juan Pablo MontoyaMOY,Williams BMW,70,+1.355s,6
4,8,Fernando AlonsoALO,Renault,70,+4.481s,5
5,2,Rubens BarrichelloBAR,Ferrari,70,+64.261s,4
6,6,Kimi RäikkönenRAI,McLaren Mercedes,70,+70.502s,3
7,14,Mark WebberWEB,Jaguar Cosworth,69,+1 lap,2
8,20,Olivier PanisPAN,Toyota,69,+1 lap,1
9,19,Jos VerstappenVER,Minardi Cosworth,68,+2 laps,0
10,15,Antonio PizzoniaPIZ,Jaguar Cosworth,66,DNF,0
11,21,Cristiano da MattaDAM,Toyota,64,DNF,0
NC,18,Justin WilsonWIL,Minardi Cosworth,60,DNF,0
NC,17,Jenson ButtonBUT,BAR Honda,51,DNF,0
NC,5,David CoulthardCOU,McLaren Mercedes,47,DNF,0
NC,9,Nick HeidfeldHEI,Sauber Petronas,47,DNF,0
NC,7,Jarno TrulliTRU,Renault,22,DNF,0
NC,11,Giancarlo FisichellaFIS,Jordan Ford,20,DNF,0
NC,12,Ralph FirmanFIR,Jordan Ford,20,DNF,0
NC,16,Jacques VilleneuveVIL,BAR Honda,14,DNF,0
NC,10,Heinz-Harald FrentzenFRE,Sauber Petronas,6,DNF,0
