Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Michael SchumacherMSC,Ferrari,53,1:14:19.838,10
2,3,Juan Pablo MontoyaMOY,Williams BMW,53,+5.294s,8
3,2,Rubens BarrichelloBAR,Ferrari,53,+11.835s,6
4,6,Kimi RäikkönenRAI,McLaren Mercedes,53,+12.834s,5
5,4,Marc GeneGEN,Williams BMW,53,+27.891s,4
6,16,Jacques VilleneuveVIL,BAR Honda,52,+1 lap,3
7,14,Mark WebberWEB,Jaguar Cosworth,52,+1 lap,2
8,8,Fernando AlonsoALO,Renault,52,+1 lap,1
9,9,Nick HeidfeldHEI,Sauber Petronas,52,+1 lap,0
10,11,Giancarlo FisichellaFIS,Jordan Ford,52,+1 lap,0
11,12,Zsolt BaumgartnerBAU,Jordan Ford,51,+2 laps,0
12,18,Nicolas KiesaKIE,Minardi Cosworth,51,+2 laps,0
13,10,Heinz-Harald FrentzenFRE,Sauber Petronas,50,DNF,0
NC,5,David CoulthardCOU,McLaren Mercedes,45,DNF,0
NC,20,Olivier PanisPAN,Toyota,35,DNF,0
NC,19,Jos VerstappenVER,Minardi Cosworth,27,DNF,0
NC,17,Jenson ButtonBUT,BAR Honda,24,DNF,0
NC,21,Cristiano da MattaDAM,Toyota,3,DNF,0
NC,15,Justin WilsonWIL,Jaguar Cosworth,2,DNF,0
NC,7,Jarno TrulliTRU,Renault,0,DNF,0
