Pos,No,Driver,Car,Time,Gap,Laps
1,1,Lewis HamiltonHAM,McLaren Mercedes,1:32.149,,23
2,15,Sebastian VettelVET,RBR Renault,1:32.331,+0.182s,31
3,22,Jenson ButtonBUT,Brawn Mercedes,1:32.369,+0.220s,32
4,14,Mark WebberWEB,RBR Renault,1:32.480,+0.331s,28
5,9,Jarno TrulliTRU,Toyota,1:32.511,+0.362s,32
6,20,Adrian SutilSUT,Force India Mercedes,1:32.585,+0.436s,32
7,23,Rubens BarrichelloBAR,Brawn Mercedes,1:32.664,+0.515s,26
8,7,Fernando AlonsoALO,Renault,1:32.774,+0.625s,24
9,17,Kazuki NakajimaNAK,Williams Toyota,1:32.872,+0.723s,32
10,8,Nelson PiquetPIQ,Renault,1:32.992,+0.843s,29
11,6,Nick HeidfeldHEI,Sauber BMW,1:33.012,+0.863s,36
12,3,Felipe MassaMAS,Ferrari,1:33.052,+0.903s,34
13,16,Nico RosbergROS,Williams Toyota,1:33.128,+0.979s,34
14,5,Robert KubicaKUB,Sauber BMW,1:33.161,+1.012s,28
15,10,Timo GlockGLO,Toyota,1:33.172,+1.023s,34
16,4,Kimi RäikkönenRAI,Ferrari,1:33.182,+1.033s,29
17,2,Heikki KovalainenKOV,McLaren Mercedes,1:33.724,+1.575s,27
18,12,Sebastien BuemiBUE,STR Ferrari,1:33.903,+1.754s,30
19,11,Sebastien BourdaisBOU,STR Ferrari,1:34.025,+1.876s,30
20,21,Giancarlo FisichellaFIS,Force India Mercedes,1:38.877,+6.728s,3
