Pos,No,Driver,Car,Time,Gap,Laps
1,20,Adrian SutilSUT,Force India Mercedes,1:47.261,,5
2,15,Sebastian VettelVET,RBR Renault,1:47.923,+0.662s,6
3,21,Vitantonio LiuzziLIU,Force India Mercedes,1:47.931,+0.670s,5
4,1,Lewis HamiltonHAM,McLaren Mercedes,1:47.983,+0.722s,5
5,17,Kazuki NakajimaNAK,Williams Toyota,1:48.058,+0.797s,8
6,12,Sebastien BuemiBUE,STR Ferrari,1:48.691,+1.430s,9
7,7,Fernando AlonsoALO,Renault,1:48.693,+1.432s,5
8,9,Jarno TrulliTRU,Toyota,1:48.737,+1.476s,7
9,11,Jaime AlguersuariALG,STR Ferrari,1:48.802,+1.541s,11
10,5,Robert KubicaKUB,Sauber BMW,1:48.861,+1.600s,6
11,4,Kimi RäikkönenRAI,Ferrari,1:48.886,+1.625s,5
12,10,Kamui KobayashiKOB,Toyota,1:49.054,+1.793s,7
13,14,Mark WebberWEB,RBR Renault,1:49.382,+2.121s,7
14,8,Romain GrosjeanGRO,Renault,1:49.405,+2.144s,6
15,3,Giancarlo FisichellaFIS,Ferrari,1:49.553,+2.292s,5
16,16,Nico RosbergROS,Williams Toyota,1:49.872,+2.611s,8
17,6,Nick HeidfeldHEI,Sauber BMW,1:50.179,+2.918s,10
