Pos,No,Driver,Car,Time,Gap,Laps
1,16,Nico RosbergROS,Williams Toyota,1:26.053,,36
2,23,Rubens BarrichelloBAR,Brawn Mercedes,1:26.157,+0.104s,38
3,9,Jarno TrulliTRU,Toyota,1:26.350,+0.297s,42
4,14,Mark WebberWEB,RBR Renault,1:26.370,+0.317s,30
5,22,Jenson ButtonBUT,Brawn Mercedes,1:26.374,+0.321s,38
6,10,Timo GlockGLO,Toyota,1:26.443,+0.390s,42
7,17,Kazuki NakajimaNAK,Williams Toyota,1:26.560,+0.507s,33
8,15,Sebastian VettelVET,RBR Renault,1:26.740,+0.687s,19
9,20,Adrian SutilSUT,Force India Mercedes,1:27.040,+0.987s,31
10,3,Felipe MassaMAS,Ferrari,1:27.064,+1.011s,35
11,4,Kimi RäikkönenRAI,Ferrari,1:27.204,+1.151s,32
12,7,Fernando AlonsoALO,Renault,1:27.232,+1.179s,28
13,21,Giancarlo FisichellaFIS,Force India Mercedes,1:27.282,+1.229s,32
14,6,Nick HeidfeldHEI,Sauber BMW,1:27.317,+1.264s,34
15,5,Robert KubicaKUB,Sauber BMW,1:27.398,+1.345s,36
16,11,Sebastien BourdaisBOU,STR Ferrari,1:27.479,+1.426s,36
17,2,Heikki KovalainenKOV,McLaren Mercedes,1:27.802,+1.749s,35
18,1,Lewis HamiltonHAM,McLaren Mercedes,1:27.813,+1.760s,31
19,8,Nelson PiquetPIQ,Renault,1:27.828,+1.775s,35
20,12,Sebastien BuemiBUE,STR Ferrari,1:28.076,+2.023s,33
