Pos,No,Driver,Car,Time,Gap,Laps
1,16,Nico RosbergROS,Williams Toyota,1:15.243,,45
2,1,Lewis HamiltonHAM,McLaren Mercedes,1:15.445,+0.202s,35
3,23,Rubens BarrichelloBAR,Brawn Mercedes,1:15.590,+0.347s,41
4,22,Jenson ButtonBUT,Brawn Mercedes,1:15.774,+0.531s,36
5,3,Felipe MassaMAS,Ferrari,1:15.832,+0.589s,42
6,15,Sebastian VettelVET,RBR Renault,1:15.847,+0.604s,33
7,2,Heikki KovalainenKOV,McLaren Mercedes,1:15.984,+0.741s,45
8,4,Kimi RäikkönenRAI,Ferrari,1:15.985,+0.742s,43
9,17,Kazuki NakajimaNAK,Williams Toyota,1:16.260,+1.017s,43
10,8,Nelson PiquetPIQ,Renault,1:16.286,+1.043s,43
11,7,Fernando AlonsoALO,Renault,1:16.552,+1.309s,39
12,14,Mark WebberWEB,RBR Renault,1:16.579,+1.336s,27
13,20,Adrian SutilSUT,Force India Mercedes,1:16.675,+1.432s,38
14,9,Jarno TrulliTRU,Toyota,1:16.915,+1.672s,43
15,12,Sebastien BuemiBUE,STR Ferrari,1:16.983,+1.740s,48
16,11,Sebastien BourdaisBOU,STR Ferrari,1:17.052,+1.809s,48
17,6,Nick HeidfeldHEI,Sauber BMW,1:17.109,+1.866s,40
18,10,Timo GlockGLO,Toyota,1:17.207,+1.964s,45
19,21,Giancarlo FisichellaFIS,Force India Mercedes,1:17.504,+2.261s,45
20,5,Robert KubicaKUB,Sauber BMW,,,2
