Pos,No,Driver,Car,Time,Gap,Laps
1,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:11.118,,21
2,9,Kimi RäikkönenRAI,McLaren Mercedes,1:11.228,+0.110s,24
3,2,Rubens BarrichelloBAR,Ferrari,1:11.746,+0.628s,22
4,1,Michael SchumacherMSC,Ferrari,1:11.758,+0.640s,22
5,8,Nick HeidfeldHEI,Williams BMW,1:11.825,+0.707s,24
6,14,David CoulthardCOU,RBR Cosworth,1:12.076,+0.958s,9
7,35,Pedro de la RosaDLR,McLaren Mercedes,1:12.119,+1.001s,37
8,37,Scott SpeedSPE,RBR Cosworth,1:12.143,+1.025s,34
9,5,Fernando AlonsoALO,Renault,1:12.265,+1.147s,28
10,16,Jarno TrulliTRU,Toyota,1:12.344,+1.226s,10
11,6,Giancarlo FisichellaFIS,Renault,1:12.384,+1.266s,29
12,12,Felipe MassaMAS,Sauber Petronas,1:12.464,+1.346s,25
13,7,Mark WebberWEB,Williams BMW,1:12.578,+1.460s,24
14,15,Christian KlienKLI,RBR Cosworth,1:12.664,+1.546s,20
15,3,Jenson ButtonBUT,BAR Honda,1:12.803,+1.685s,24
16,4,Takuma SatoSAT,BAR Honda,1:13.037,+1.919s,26
17,11,Jacques VilleneuveVIL,Sauber Petronas,1:13.079,+1.961s,23
18,39,Robert DoornbosDOO,Jordan Toyota,1:13.361,+2.243s,36
19,38,Ricardo ZontaZON,Toyota,1:13.567,+2.449s,6
20,20,Patrick Friesacher FRI,Minardi Cosworth,1:13.783,+2.665s,16
21,21,Christijan AlbersALB,Minardi Cosworth,1:13.963,+2.845s,24
22,19,Narain KarthikeyanKAR,Jordan Toyota,1:14.008,+2.890s,31
23,18,Tiago MonteiroMON,Jordan Toyota,1:14.336,+3.218s,35
24,17,Ralf SchumacherRSC,Toyota,,,2
