Pos,No,Driver,Car,Time,Gap,Laps
1,35,Pedro de la RosaDLR,McLaren Mercedes,1:25.376,,28
2,9,Kimi RäikkönenRAI,McLaren Mercedes,1:25.676,+0.300s,15
3,8,Nick HeidfeldHEI,Williams BMW,1:25.940,+0.564s,23
4,1,Michael SchumacherMSC,Ferrari,1:26.081,+0.705s,15
5,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:26.227,+0.851s,14
6,12,Felipe MassaMAS,Sauber Petronas,1:26.357,+0.981s,19
7,5,Fernando AlonsoALO,Renault,1:26.562,+1.186s,21
8,3,Jenson ButtonBUT,BAR Honda,1:26.611,+1.235s,26
9,2,Rubens BarrichelloBAR,Ferrari,1:26.639,+1.263s,14
10,6,Giancarlo FisichellaFIS,Renault,1:26.667,+1.291s,23
11,38,Ricardo ZontaZON,Toyota,1:26.808,+1.432s,31
12,14,David CoulthardCOU,RBR Cosworth,1:27.017,+1.641s,22
13,17,Ralf SchumacherRSC,Toyota,1:27.162,+1.786s,16
14,16,Jarno TrulliTRU,Toyota,1:27.195,+1.819s,24
15,7,Mark WebberWEB,Williams BMW,1:27.329,+1.953s,19
16,11,Jacques VilleneuveVIL,Sauber Petronas,1:27.513,+2.137s,18
17,15,Christian KlienKLI,RBR Cosworth,1:27.544,+2.168s,14
18,4,Takuma SatoSAT,BAR Honda,1:27.891,+2.515s,20
19,19,Narain KarthikeyanKAR,Jordan Toyota,1:28.168,+2.792s,29
20,39,Robert DoornbosDOO,Jordan Toyota,1:28.620,+3.244s,30
21,37,Vitantonio LiuzziLIU,RBR Cosworth,1:28.926,+3.550s,7
22,18,Tiago MonteiroMON,Jordan Toyota,1:29.671,+4.295s,23
