Pos,No,Driver,Car,Time,Gap,Laps
1,35,Alexander WurzWUR,McLaren Mercedes,1:13.973,,37
2,9,Kimi RäikkönenRAI,McLaren Mercedes,1:14.576,+0.603s,20
3,5,Fernando AlonsoALO,Renault,1:15.560,+1.587s,34
4,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:15.772,+1.799s,18
5,38,Ricardo ZontaZON,Toyota,1:16.091,+2.118s,34
6,6,Giancarlo FisichellaFIS,Renault,1:16.146,+2.173s,28
7,12,Felipe MassaMAS,Sauber Petronas,1:16.161,+2.188s,24
8,37,Vitantonio LiuzziLIU,RBR Cosworth,1:16.297,+2.324s,38
9,16,Jarno TrulliTRU,Toyota,1:16.411,+2.438s,23
10,1,Michael SchumacherMSC,Ferrari,1:16.474,+2.501s,15
11,17,Ralf SchumacherRSC,Toyota,1:16.575,+2.602s,19
12,15,Christian KlienKLI,RBR Cosworth,1:16.658,+2.685s,14
13,3,Jenson ButtonBUT,BAR Honda,1:16.752,+2.779s,26
14,7,Mark WebberWEB,Williams BMW,1:16.879,+2.906s,17
15,8,Nick HeidfeldHEI,Williams BMW,1:16.893,+2.920s,18
16,2,Rubens BarrichelloBAR,Ferrari,1:16.913,+2.940s,17
17,11,Jacques VilleneuveVIL,Sauber Petronas,1:16.938,+2.965s,20
18,4,Takuma SatoSAT,BAR Honda,1:16.992,+3.019s,27
19,19,Narain KarthikeyanKAR,Jordan Toyota,1:17.506,+3.533s,25
20,21,Christijan AlbersALB,Minardi Cosworth,1:17.830,+3.857s,17
21,20,Robert DoornbosDOO,Minardi Cosworth,1:17.978,+4.005s,28
22,18,Tiago MonteiroMON,Jordan Toyota,1:18.227,+4.254s,28
23,39,Nicolas KiesaKIE,Jordan Toyota,1:19.484,+5.511s,19
24,14,David CoulthardCOU,RBR Cosworth,,,2
