Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Max VerstappenVER,Red Bull Racing RBPT,70,1:36:21.757,25
2,55,Carlos SainzSAI,Ferrari,70,+0.993s,19
3,44,Lewis HamiltonHAM,Mercedes,70,+7.006s,15
4,63,George RussellRUS,Mercedes,70,+12.313s,12
5,16,Charles LeclercLEC,Ferrari,70,+15.168s,10
6,31,Esteban OconOCO,Alpine Renault,70,+23.890s,8
7,77,Valtteri BottasBOT,Alfa Romeo Ferrari,70,+25.247s,6
8,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,70,+26.952s,4
9,14,Fernando AlonsoALO,Alpine Renault,70,+29.945s,2
10,18,Lance StrollSTR,Aston Martin Aramco Mercedes,70,+38.222s,1
11,3,Daniel RicciardoRIC,McLaren Mercedes,70,+43.047s,0
12,5,Sebastian VettelVET,Aston Martin Aramco Mercedes,70,+44.245s,0
13,23,Alexander AlbonALB,Williams Mercedes,70,+44.893s,0
14,10,Pierre GaslyGAS,AlphaTauri RBPT,70,+45.183s,0
15,4,Lando NorrisNOR,McLaren Mercedes,70,+52.145s,0
16,6,Nicholas LatifiLAT,Williams Mercedes,70,+59.978s,0
17,20,Kevin MagnussenMAG,Haas Ferrari,70,+68.180s,0
NC,22,Yuki TsunodaTSU,AlphaTauri RBPT,47,DNF,0
NC,47,Mick SchumacherMSC,Haas Ferrari,18,DNF,0
NC,11,Sergio PerezPER,Red Bull Racing RBPT,7,DNF,0
