Pos,No,Driver,Car,Laps,Time/retired,Pts
1,55,Carlos SainzSAI,Ferrari,52,2:17:50.311,25
2,11,Sergio PerezPER,Red Bull Racing RBPT,52,+3.779s,18
3,44,Lewis HamiltonHAM,Mercedes,52,+6.225s,16
4,16,Charles LeclercLEC,Ferrari,52,+8.546s,12
5,14,Fernando AlonsoALO,Alpine Renault,52,+9.571s,10
6,4,Lando NorrisNOR,McLaren Mercedes,52,+11.943s,8
7,1,Max VerstappenVER,Red Bull Racing RBPT,52,+18.777s,6
8,47,Mick SchumacherMSC,Haas Ferrari,52,+18.995s,4
9,5,Sebastian VettelVET,Aston Martin Aramco Mercedes,52,+22.356s,2
10,20,Kevin MagnussenMAG,Haas Ferrari,52,+24.590s,1
11,18,Lance StrollSTR,Aston Martin Aramco Mercedes,52,+26.147s,0
12,6,Nicholas LatifiLAT,Williams Mercedes,52,+32.511s,0
13,3,Daniel RicciardoRIC,McLaren Mercedes,52,+32.817s,0
14,22,Yuki TsunodaTSU,AlphaTauri RBPT,52,+40.910s,0
NC,31,Esteban OconOCO,Alpine Renault,37,DNF,0
NC,10,Pierre GaslyGAS,AlphaTauri RBPT,26,DNF,0
NC,77,Valtteri BottasBOT,Alfa Romeo Ferrari,20,DNF,0
NC,63,George RussellRUS,Mercedes,0,DNF,0
NC,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,0,DNF,0
NC,23,Alexander AlbonALB,Williams Mercedes,0,DNF,0
