Pos,No,Driver,Car,Time
1,5,Jim ClarkCLA,Lotus Climax,1:30.800
2,3,Graham HillHIL,BRM,1:31.000
3,11,Richie GintherGIN,Honda,1:31.300
4,4,Jackie StewartSTE,BRM,1:31.300
5,1,John SurteesSUR,Ferrari,1:31.300
6,6,Mike SpenceSPE,Lotus Climax,1:31.700
7,7,Dan GurneyGUR,Brabham Climax,1:31.900
8,7,Jack BrabhamBRA,Brabham Climax,1:32.500
9,2,Lorenzo BandiniBAN,Ferrari,1:32.700
10,14,Denny HulmeHUL,Brabham Climax,1:32.700
11,9,Bruce McLarenMCL,Cooper Climax,1:32.800
12,10,Jochen RindtRIN,Cooper Climax,1:32.900
13,17,Frank GardnerGAR,Brabham Ford,1:33.400
14,15,Jo BonnierBON,Brabham Climax,1:33.500
15,23,Innes IrelandIRE,Lotus BRM,1:33.600
16,22,Richard AttwoodATT,Lotus BRM,1:33.800
17,18,Bob AndersonAND,Lotus Climax,1:34.100
18,16,Jo SiffertSIF,Brabham Climax,1:34.200
19,12,Masten GregoryGRE,BRM,1:35.900
20,24,Ian RabyRAB,Brabham BRM,1:36.000
21,20,John RhodesRHO,Cooper Ford,1:39.400
