Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,21,Pedro DinizDIN,Forti Ford,4,14:08:07,1:16.386,1:16.386
1,28,Gerhard BergerBER,Ferrari,5,14:08:59,29.858,29.858
1,27,Jean AlesiALE,Ferrari,11,14:20:18,51.443,51.443
1,17,Andrea MonterminiMON,Pacific Ilmor,11,14:21:00,34.554,34.554
1,22,Roberto MorenoMOR,Forti Ford,12,14:23:18,1:10.913,1:10.913
1,26,Olivier PanisPAN,Ligier Mugen Honda,13,14:24:04,36.880,36.880
1,3,Ukyo KatayamaKAT,Tyrrell Yamaha,14,14:26:28,32.988,32.988
1,14,Rubens BarrichelloBAR,Jordan Peugeot,15,14:27:22,31.811,31.811
1,25,Aguri SuzukiSUZ,Ligier Mugen Honda,16,14:29:58,33.949,33.949
1,16,Giovanni LavaggiLAV,Pacific Ilmor,16,14:31:49,36.788,36.788
1,1,Michael SchumacherMSC,Benetton Renault,19,14:34:32,29.720,29.720
2,22,Roberto MorenoMOR,Forti Ford,18,14:36:10,59.242,2:10.155
1,8,Mika HakkinenHAK,McLaren Mercedes,20,14:36:36,34.974,34.974
1,30,Heinz-Harald FrentzenFRE,Sauber Ford,22,14:40:54,33.360,33.360
1,15,Eddie IrvineIRV,Jordan Peugeot,22,14:41:07,38.079,38.079
1,24,Luca BadoerBAD,Minardi Ford,22,14:41:38,33.889,33.889
1,6,David CoulthardCOU,Williams Renault,23,14:42:00,35.573,35.573
2,28,Gerhard BergerBER,Ferrari,23,14:42:36,37.950,1:07.808
1,2,Johnny HerbertHER,Benetton Renault,23,14:42:46,34.827,34.827
1,29,Jean-Christophe BoullionBOU,Sauber Ford,23,14:43:08,35.588,35.588
2,25,Aguri SuzukiSUZ,Ligier Mugen Honda,26,14:49:42,39.984,1:13.933
2,15,Eddie IrvineIRV,Jordan Peugeot,28,14:53:10,33.686,1:11.765
2,17,Andrea MonterminiMON,Pacific Ilmor,28,14:54:03,32.254,1:06.808
2,3,Ukyo KatayamaKAT,Tyrrell Yamaha,30,14:57:14,31.146,1:04.134
2,1,Michael SchumacherMSC,Benetton Renault,34,15:02:18,27.756,57.476
