Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,9,Gianni MorbidelliMOR,Footwork Hart,1,14:02:55,36.902,36.902
1,29,Karl WendlingerWEN,Sauber Ford,3,14:06:38,39.050,39.050
1,24,Luca BadoerBAD,Minardi Ford,3,14:06:46,30.811,30.811
1,28,Gerhard BergerBER,Ferrari,6,14:10:58,26.248,26.248
1,27,Jean AlesiALE,Ferrari,8,14:14:49,23.370,23.370
1,14,Rubens BarrichelloBAR,Jordan Peugeot,8,14:15:03,27.910,27.910
1,2,Johnny HerbertHER,Benetton Renault,9,14:18:01,13.035,13.035
1,1,Michael SchumacherMSC,Benetton Renault,10,14:18:04,25.910,25.910
1,5,Damon HillHIL,Williams Renault,10,14:18:09,25.649,25.649
2,24,Luca BadoerBAD,Minardi Ford,9,14:18:47,26.715,57.526
1,12,Jos VerstappenVER,Simtek Ford,10,14:19:05,24.625,24.625
1,6,David CoulthardCOU,Williams Renault,11,14:19:52,26.592,26.592
2,2,Johnny HerbertHER,Benetton Renault,11,14:21:55,25.631,38.666
2,29,Karl WendlingerWEN,Sauber Ford,12,14:24:41,25.577,1:04.627
1,8,Mika HakkinenHAK,McLaren Mercedes,16,14:29:22,36.906,36.906
1,17,Andrea MonterminiMON,Pacific Ilmor,15,14:29:50,28.641,28.641
1,4,Mika SaloSAL,Tyrrell Yamaha,18,14:32:49,26.381,26.381
1,3,Ukyo KatayamaKAT,Tyrrell Yamaha,19,14:34:23,26.585,26.585
1,16,Bertrand GachotGAC,Pacific Ilmor,19,14:35:55,31.500,31.500
1,25,Aguri SuzukiSUZ,Ligier Mugen Honda,20,14:37:58,27.648,27.648
2,28,Gerhard BergerBER,Ferrari,22,14:38:04,46.360,1:12.608
1,23,Pierluigi MartiniMAR,Minardi Ford,21,14:39:09,27.362,27.362
1,15,Eddie IrvineIRV,Jordan Peugeot,22,14:39:12,33.543,33.543
1,30,Heinz-Harald FrentzenFRE,Sauber Ford,23,14:40:59,28.418,28.418
1,26,Olivier PanisPAN,Ligier Mugen Honda,23,14:42:00,26.430,26.430
3,24,Luca BadoerBAD,Minardi Ford,22,14:42:05,34.421,1:31.947
2,27,Jean AlesiALE,Ferrari,26,14:44:24,26.128,49.498
2,23,Pierluigi MartiniMAR,Minardi Ford,24,14:44:50,42.183,1:09.545
2,9,Gianni MorbidelliMOR,Footwork Hart,25,14:47:19,31.514,1:08.416
3,29,Karl WendlingerWEN,Sauber Ford,25,14:47:21,27.997,1:32.624
2,6,David CoulthardCOU,Williams Renault,28,14:47:34,23.567,50.159
1,11,Domenico SchiattarellaSCH,Simtek Ford,26,14:48:01,43.823,43.823
1,7,Nigel MansellMAN,McLaren Mercedes,28,14:48:59,25.942,25.942
2,5,Damon HillHIL,Williams Renault,30,14:50:32,24.267,49.916
2,26,Olivier PanisPAN,Ligier Mugen Honda,30,14:53:36,25.123,51.553
1,22,Roberto MorenoMOR,Forti Ford,28,14:54:20,31.452,31.452
3,6,David CoulthardCOU,Williams Renault,36,15:00:21,24.271,1:14.430
3,28,Gerhard BergerBER,Ferrari,37,15:02:14,26.969,1:39.577
1,21,Pedro DinizDIN,Forti Ford,33,15:02:32,46.381,46.381
3,26,Olivier PanisPAN,Ligier Mugen Honda,39,15:08:00,30.033,1:21.586
2,8,Mika HakkinenHAK,McLaren Mercedes,40,15:08:09,31.471,1:08.377
2,25,Aguri SuzukiSUZ,Ligier Mugen Honda,40,15:10:21,26.899,54.547
3,2,Johnny HerbertHER,Benetton Renault,41,15:10:44,24.391,1:03.057
3,27,Jean AlesiALE,Ferrari,43,15:10:59,23.735,1:13.233
2,15,Eddie IrvineIRV,Jordan Peugeot,42,15:11:15,26.082,59.625
2,30,Heinz-Harald FrentzenFRE,Sauber Ford,42,15:11:25,26.442,54.860
2,7,Nigel MansellMAN,McLaren Mercedes,43,15:12:38,38.520,1:04.462
4,6,David CoulthardCOU,Williams Renault,44,15:13:04,37.605,1:52.035
4,24,Luca BadoerBAD,Minardi Ford,41,15:13:30,28.015,1:59.962
3,23,Pierluigi MartiniMAR,Minardi Ford,42,15:14:47,26.485,1:36.030
3,15,Eddie IrvineIRV,Jordan Peugeot,44,15:15:06,50.382,1:50.007
3,7,Nigel MansellMAN,McLaren Mercedes,44,15:15:40,32.568,1:37.030
3,5,Damon HillHIL,Williams Renault,47,15:16:43,31.422,1:21.338
3,9,Gianni MorbidelliMOR,Footwork Hart,43,15:16:43,27.795,1:36.211
