Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,4,Mika SaloSAL,Tyrrell Yamaha,12,14:18:26,29.658,29.658
1,3,Ukyo KatayamaKAT,Tyrrell Yamaha,15,14:22:52,37.483,37.483
1,21,Pedro DinizDIN,Forti Ford,22,14:34:25,29.375,29.375
1,28,Gerhard BergerBER,Ferrari,25,14:36:39,28.516,28.516
1,30,Heinz-Harald FrentzenFRE,Sauber Ford,25,14:37:15,24.661,24.661
1,24,Luca BadoerBAD,Minardi Ford,25,14:38:00,28.010,28.010
1,27,Jean AlesiALE,Ferrari,26,14:38:12,26.581,26.581
1,7,Mark BlundellBLU,McLaren Mercedes,26,14:38:43,25.430,25.430
1,9,Massimiliano PapisPAP,Footwork Hart,26,14:39:33,27.724,27.724
1,14,Rubens BarrichelloBAR,Jordan Peugeot,27,14:39:54,27.565,27.565
1,29,Jean-Christophe BoullionBOU,Sauber Ford,27,14:41:21,26.169,26.169
1,8,Mika HakkinenHAK,McLaren Mercedes,28,14:41:22,27.891,27.891
1,15,Eddie IrvineIRV,Jordan Peugeot,28,14:41:38,27.298,27.298
1,10,Taki InoueINO,Footwork Hart,28,14:42:50,25.444,25.444
1,2,Johnny HerbertHER,Benetton Renault,30,14:44:19,24.069,24.069
2,3,Ukyo KatayamaKAT,Tyrrell Yamaha,29,14:44:51,6:57.635,7:35.118
2,4,Mika SaloSAL,Tyrrell Yamaha,31,14:47:20,23.569,53.227
