Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:28.971,,28
2,33,Max VerstappenVER,Red Bull Racing Honda,1:29.318,+0.347s,34
3,77,Valtteri BottasBOT,Mercedes,1:29.336,+0.365s,30
4,11,Sergio PerezPER,Racing Point BWT Mercedes,1:29.403,+0.432s,32
5,3,Daniel RicciardoRIC,Renault,1:29.462,+0.491s,27
6,10,Pierre GaslyGAS,AlphaTauri Honda,1:29.551,+0.580s,36
7,4,Lando NorrisNOR,McLaren Renault,1:29.841,+0.870s,30
8,18,Lance StrollSTR,Racing Point BWT Mercedes,1:29.871,+0.900s,32
9,26,Daniil KvyatKVY,AlphaTauri Honda,1:29.900,+0.929s,34
10,23,Alexander AlbonALB,Red Bull Racing Honda,1:30.014,+1.043s,17
11,31,Esteban OconOCO,Renault,1:30.085,+1.114s,30
12,5,Sebastian VettelVET,Ferrari,1:30.110,+1.139s,35
13,55,Carlos SainzSAI,McLaren Renault,1:30.271,+1.300s,33
14,16,Charles LeclercLEC,Ferrari,1:30.407,+1.436s,30
15,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:30.627,+1.656s,33
16,20,Kevin MagnussenMAG,Haas Ferrari,1:30.849,+1.878s,27
17,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:30.928,+1.957s,34
18,6,Nicholas LatifiLAT,Williams Mercedes,1:30.973,+2.002s,32
19,8,Romain GrosjeanGRO,Haas Ferrari,1:31.119,+2.148s,28
20,63,George RussellRUS,Williams Mercedes,1:31.636,+2.665s,29
