Pos,No,Driver,Car,Time,Gap,Laps
1,33,Max VerstappenVER,Red Bull Racing Honda,1:43.744,,21
2,3,Daniel RicciardoRIC,Renault,1:43.792,+0.048s,12
3,44,Lewis HamiltonHAM,Mercedes,1:43.840,+0.096s,23
4,23,Alexander AlbonALB,Red Bull Racing Honda,1:44.134,+0.390s,21
5,11,Sergio PerezPER,Racing Point BWT Mercedes,1:44.137,+0.393s,23
6,77,Valtteri BottasBOT,Mercedes,1:44.162,+0.418s,27
7,4,Lando NorrisNOR,McLaren Renault,1:44.168,+0.424s,22
8,31,Esteban OconOCO,Renault,1:44.208,+0.464s,23
9,55,Carlos SainzSAI,McLaren Renault,1:44.474,+0.730s,23
10,10,Pierre GaslyGAS,AlphaTauri Honda,1:44.600,+0.856s,27
11,18,Lance StrollSTR,Racing Point BWT Mercedes,1:44.678,+0.934s,23
12,26,Daniil KvyatKVY,AlphaTauri Honda,1:44.826,+1.082s,26
13,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:44.861,+1.117s,29
14,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:44.896,+1.152s,23
15,16,Charles LeclercLEC,Ferrari,1:45.440,+1.696s,19
16,63,George RussellRUS,Williams Mercedes,1:45.463,+1.719s,25
17,5,Sebastian VettelVET,Ferrari,1:45.683,+1.939s,21
18,6,Nicholas LatifiLAT,Williams Mercedes,1:45.774,+2.030s,26
19,8,Romain GrosjeanGRO,Haas Ferrari,1:45.834,+2.090s,12
20,20,Kevin MagnussenMAG,Haas Ferrari,1:46.242,+2.498s,12
