Pos,No,Driver,Car,Time
1,8,Fernando AlonsoALO,Ferrari,1:21.962
2,1,Jenson ButtonBUT,McLaren Mercedes,1:22.084
3,7,Felipe MassaMAS,Ferrari,1:22.293
4,6,Mark WebberWEB,RBR Renault,1:22.433
5,2,Lewis HamiltonHAM,McLaren Mercedes,1:22.623
6,5,Sebastian VettelVET,RBR Renault,1:22.675
7,4,Nico RosbergROS,Mercedes,1:23.027
8,10,Nico HulkenbergHUL,Williams Cosworth,1:23.037
9,11,Robert KubicaKUB,Renault,1:23.039
10,9,Rubens BarrichelloBAR,Williams Cosworth,1:23.328
11,14,Adrian SutilSUT,Force India Mercedes,1:23.199
12,3,Michael SchumacherMSC,Mercedes,1:23.388
13,23,Kamui KobayashiKOB,Sauber Ferrari,1:23.659
14,16,Sebastien BuemiBUE,STR Ferrari,1:23.681
15,17,Jaime AlguersuariALG,STR Ferrari,1:23.919
16,22,Pedro de la RosaDLR,Sauber Ferrari,1:24.044
17,18,Jarno TrulliTRU,Lotus Cosworth,1:25.540
18,19,Heikki KovalainenKOV,Lotus Cosworth,1:25.742
19,15,Vitantonio LiuzziLIU,Force India Mercedes,1:25.774
20,12,Vitaly PetrovPET,Renault,1:23.819
21,25,Lucas di GrassiDIG,Virgin Cosworth,1:25.974
22,21,Bruno SennaSEN,HRT Cosworth,1:26.847
23,20,Sakon YamamotoYAM,HRT Cosworth,1:27.020
24,24,Timo GlockGLO,Virgin Cosworth,1:25.934
