Pos,No,Driver,Car,Time
1,5,Sebastian VettelVET,RBR Renault,1:29.615
2,6,Mark WebberWEB,RBR Renault,1:29.758
3,8,Fernando AlonsoALO,Ferrari,1:30.426
4,2,Lewis HamiltonHAM,McLaren Mercedes,1:30.556
5,4,Nico RosbergROS,Mercedes,1:30.625
6,11,Robert KubicaKUB,Renault,1:31.040
7,7,Felipe MassaMAS,Ferrari,1:31.172
8,9,Rubens BarrichelloBAR,Williams Cosworth,1:31.175
9,22,Pedro de la RosaDLR,Sauber Ferrari,1:31.274
10,3,Michael SchumacherMSC,Mercedes,1:31.430
11,14,Adrian SutilSUT,Force India Mercedes,1:31.399
12,23,Kamui KobayashiKOB,Sauber Ferrari,1:31.421
13,10,Nico HulkenbergHUL,Williams Cosworth,1:31.635
14,1,Jenson ButtonBUT,McLaren Mercedes,1:31.699
15,12,Vitaly PetrovPET,Renault,1:31.796
16,16,Sebastien BuemiBUE,STR Ferrari,1:32.012
17,17,Jaime AlguersuariALG,STR Ferrari,1:32.430
18,19,Heikki KovalainenKOV,Lotus Cosworth,1:34.405
19,24,Timo GlockGLO,Virgin Cosworth,1:34.775
20,15,Vitantonio LiuzziLIU,Force India Mercedes,1:31.708
21,18,Jarno TrulliTRU,Lotus Cosworth,1:34.864
22,25,Lucas di GrassiDIG,Virgin Cosworth,1:35.212
23,20,Karun ChandhokCHD,HRT Cosworth,1:36.576
24,21,Sakon YamamotoYAM,HRT Cosworth,1:36.968
