Pos,No,Driver,Car,Time,Gap,Laps
1,17,Jacques VilleneuveVIL,Sauber BMW,1:17.005,,13
2,16,Nick HeidfeldHEI,Sauber BMW,1:17.049,+0.044s,16
3,8,Jarno TrulliTRU,Toyota,1:17.056,+0.051s,18
4,10,Nico RosbergROS,Williams Cosworth,1:17.188,+0.183s,16
5,9,Mark WebberWEB,Williams Cosworth,1:17.358,+0.353s,12
6,12,Jenson ButtonBUT,Honda,1:17.476,+0.471s,19
7,3,Kimi RäikkönenRAI,McLaren Mercedes,1:17.556,+0.551s,12
8,4,Pedro de la RosaDLR,McLaren Mercedes,1:17.653,+0.648s,16
9,7,Ralf SchumacherRSC,Toyota,1:17.666,+0.661s,18
10,14,David CoulthardCOU,RBR Ferrari,1:17.859,+0.854s,19
11,2,Giancarlo FisichellaFIS,Renault,1:17.995,+0.990s,17
12,19,Christijan AlbersALB,MF1 Toyota,1:18.059,+1.054s,24
13,20,Vitantonio LiuzziLIU,STR Cosworth,1:18.199,+1.194s,20
14,5,Michael SchumacherMSC,Ferrari,1:18.214,+1.209s,5
15,6,Felipe MassaMAS,Ferrari,1:18.396,+1.391s,8
16,1,Fernando AlonsoALO,Renault,1:18.447,+1.442s,16
17,18,Tiago MonteiroMON,MF1 Toyota,1:18.487,+1.482s,23
18,21,Scott SpeedSPE,STR Cosworth,1:18.545,+1.540s,20
19,15,Christian KlienKLI,RBR Ferrari,1:18.631,+1.626s,17
20,11,Rubens BarrichelloBAR,Honda,1:18.961,+1.956s,20
21,23,Franck MontagnyMON,Super Aguri Honda,1:19.497,+2.492s,18
22,22,Takuma SatoSAT,Super Aguri Honda,1:21.497,+4.492s,10
