Pos,No,Driver,Car,Time,Gap,Laps
1,1,Fernando AlonsoALO,Renault,1:13.823,,19
2,5,Michael SchumacherMSC,Ferrari,1:14.031,+0.208s,20
3,2,Giancarlo FisichellaFIS,Renault,1:14.056,+0.233s,20
4,14,David CoulthardCOU,RBR Ferrari,1:14.550,+0.727s,19
5,10,Nico RosbergROS,Williams Cosworth,1:14.623,+0.800s,17
6,4,Juan Pablo MontoyaMOY,McLaren Mercedes,1:14.785,+0.962s,21
7,9,Mark WebberWEB,Williams Cosworth,1:14.804,+0.981s,16
8,6,Felipe MassaMAS,Ferrari,1:14.842,+1.019s,24
9,12,Jenson ButtonBUT,Honda,1:15.020,+1.197s,21
10,3,Kimi RäikkönenRAI,McLaren Mercedes,1:15.124,+1.301s,17
11,11,Rubens BarrichelloBAR,Honda,1:15.283,+1.460s,20
12,15,Christian KlienKLI,RBR Ferrari,1:15.476,+1.653s,19
13,16,Nick HeidfeldHEI,Sauber BMW,1:15.591,+1.768s,20
14,18,Tiago MonteiroMON,MF1 Toyota,1:15.809,+1.986s,26
15,19,Christijan AlbersALB,MF1 Toyota,1:16.066,+2.243s,26
16,20,Vitantonio LiuzziLIU,STR Cosworth,1:16.147,+2.324s,27
17,21,Scott SpeedSPE,STR Cosworth,1:16.201,+2.378s,21
18,17,Jacques VilleneuveVIL,Sauber BMW,1:16.285,+2.462s,27
19,8,Jarno TrulliTRU,Toyota,1:16.456,+2.633s,24
20,22,Takuma SatoSAT,Super Aguri Honda,1:17.148,+3.325s,24
21,7,Ralf SchumacherRSC,Toyota,1:17.860,+4.037s,21
22,23,Franck MontagnyMON,Super Aguri Honda,1:17.934,+4.111s,21
