Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Lewis HamiltonHAM,McLaren Mercedes,67,2:00:34.579,10
2,4,Heikki KovalainenKOV,Renault,67,+8.377s,8
3,6,Kimi RäikkönenRAI,Ferrari,67,+9.478s,6
4,14,David CoulthardCOU,Red Bull Renault,67,+20.297s,5
5,3,Giancarlo FisichellaFIS,Renault,67,+38.864s,4
6,5,Felipe MassaMAS,Ferrari,67,+49.042s,3
7,10,Robert KubicaKUB,Sauber BMW,67,+49.285s,2
8,20,Adrian SutilSUT,Spyker Ferrari,67,+60.129s,1
9,18,Vitantonio LiuzziLIU,STR Ferrari,67,+80.622s,0
10,8,Rubens BarrichelloBAR,Honda,67,+88.342s,0
11,7,Jenson ButtonBUT,Honda,66,DNF,0
12,21,Sakon YamamotoYAM,Spyker Ferrari,66,+1 lap,0
13,12,Jarno TrulliTRU,Toyota,66,+1 lap,0
14,9,Nick HeidfeldHEI,Sauber BMW,65,DNF,0
15,22,Takuma SatoSAT,Super Aguri Honda,65,DNF,0
NC,11,Ralf SchumacherRSC,Toyota,55,DNF,0
NC,23,Anthony DavidsonDAV,Super Aguri Honda,54,DNF,0
NC,16,Nico RosbergROS,Williams Toyota,49,DNF,0
NC,19,Sebastian VettelVET,STR Ferrari,46,DNF,0
NC,15,Mark WebberWEB,Red Bull Renault,45,DNF,0
NC,1,Fernando AlonsoALO,McLaren Mercedes,41,DNF,0
