Pos,No,Driver,Car,Time,Gap,Laps
1,1,Kimi RäikkönenRAI,Ferrari,1:15.948,,26
2,22,Lewis HamiltonHAM,McLaren Mercedes,1:16.216,+0.268s,27
3,23,Heikki KovalainenKOV,McLaren Mercedes,1:16.248,+0.300s,28
4,2,Felipe MassaMAS,Ferrari,1:16.292,+0.344s,26
5,7,Nico RosbergROS,Williams Toyota,1:16.653,+0.705s,27
6,4,Robert KubicaKUB,Sauber BMW,1:16.834,+0.886s,23
7,5,Fernando AlonsoALO,Renault,1:17.498,+1.550s,25
8,17,Rubens BarrichelloBAR,Honda,1:17.511,+1.563s,26
9,10,Mark WebberWEB,Red Bull Renault,1:17.798,+1.850s,23
10,21,Giancarlo FisichellaFIS,Force India Ferrari,1:17.835,+1.887s,26
11,12,Timo GlockGLO,Toyota,1:17.942,+1.994s,26
12,16,Jenson ButtonBUT,Honda,1:18.153,+2.205s,26
13,14,Sebastien BourdaisBOU,STR Ferrari,1:18.245,+2.297s,30
14,3,Nick HeidfeldHEI,Sauber BMW,1:18.263,+2.315s,13
15,8,Kazuki NakajimaNAK,Williams Toyota,1:18.274,+2.326s,28
16,11,Jarno TrulliTRU,Toyota,1:18.360,+2.412s,16
17,20,Adrian SutilSUT,Force India Ferrari,1:18.360,+2.412s,25
18,6,Nelson PiquetPIQ,Renault,1:18.955,+3.007s,32
19,15,Sebastian VettelVET,STR Ferrari,1:19.176,+3.228s,35
20,9,David CoulthardCOU,Red Bull Renault,,,3
