Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Kimi RäikkönenRAI,Ferrari,66,1:38:19.051,10
2,2,Felipe MassaMAS,Ferrari,66,+3.228s,8
3,22,Lewis HamiltonHAM,McLaren Mercedes,66,+4.187s,6
4,4,Robert KubicaKUB,Sauber BMW,66,+5.694s,5
5,10,Mark WebberWEB,Red Bull Renault,66,+35.938s,4
6,16,Jenson ButtonBUT,Honda,66,+53.010s,3
7,8,Kazuki NakajimaNAK,Williams Toyota,66,+58.244s,2
8,11,Jarno TrulliTRU,Toyota,66,+59.435s,1
9,3,Nick HeidfeldHEI,Sauber BMW,66,+63.073s,0
10,21,Giancarlo FisichellaFIS,Force India Ferrari,65,+1 lap,0
11,12,Timo GlockGLO,Toyota,65,+1 lap,0
12,9,David CoulthardCOU,Red Bull Renault,65,+1 lap,0
13,18,Takuma SatoSAT,Super Aguri Honda,65,+1 lap,0
NC,7,Nico RosbergROS,Williams Toyota,41,DNF,0
NC,5,Fernando AlonsoALO,Renault,34,DNF,0
NC,17,Rubens BarrichelloBAR,Honda,34,DNF,0
NC,23,Heikki KovalainenKOV,McLaren Mercedes,21,DNF,0
NC,19,Anthony DavidsonDAV,Super Aguri Honda,8,DNF,0
NC,14,Sebastien BourdaisBOU,STR Ferrari,7,DNF,0
NC,6,Nelson PiquetPIQ,Renault,6,DNF,0
NC,15,Sebastian VettelVET,STR Ferrari,0,DNF,0
NC,20,Adrian SutilSUT,Force India Ferrari,0,DNF,0
