Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Felipe MassaMAS,Ferrari,44,1:22:59.394,10
2,3,Nick HeidfeldHEI,Sauber BMW,44,+9.383s,8
3,22,Lewis HamiltonHAM,McLaren Mercedes,44,+10.539s,6
4,5,Fernando AlonsoALO,Renault,44,+14.478s,5
5,15,Sebastian VettelVET,STR Ferrari,44,+14.576s,4
6,4,Robert KubicaKUB,Sauber BMW,44,+15.037s,3
7,14,Sebastien BourdaisBOU,STR Ferrari,44,+16.735s,2
8,10,Mark WebberWEB,Red Bull Renault,44,+42.776s,1
9,12,Timo GlockGLO,Toyota,44,+67.045s,0
10,23,Heikki KovalainenKOV,McLaren Mercedes,43,DNF,0
11,9,David CoulthardCOU,Red Bull Renault,43,+1 lap,0
12,7,Nico RosbergROS,Williams Toyota,43,+1 lap,0
13,20,Adrian SutilSUT,Force India Ferrari,43,+1 lap,0
14,8,Kazuki NakajimaNAK,Williams Toyota,43,+1 lap,0
15,16,Jenson ButtonBUT,Honda,43,+1 lap,0
16,11,Jarno TrulliTRU,Toyota,43,+1 lap,0
17,21,Giancarlo FisichellaFIS,Force India Ferrari,43,+1 lap,0
18,1,Kimi RäikkönenRAI,Ferrari,42,DNF,0
NC,17,Rubens BarrichelloBAR,Honda,19,DNF,0
NC,6,Nelson PiquetPIQ,Renault,13,DNF,0
