Pos,No,Driver,Car,Laps,Time/retired,Pts
1,12,Ayrton SennaSEN,Lotus Renault,72,1:48:47.735,9
2,5,Nigel MansellMAN,Williams Honda,72,+0.014s,6
3,1,Alain ProstPRO,McLaren TAG,72,+21.552s,4
4,2,Keke RosbergROS,McLaren TAG,71,+1 lap,3
5,19,Teo FabiFAB,Benetton BMW,71,+1 lap,2
6,20,Gerhard BergerBER,Benetton BMW,71,+1 lap,1
7,18,Thierry BoutsenBOU,Arrows BMW,68,+4 laps,0
8,16,Patrick TambayTAM,Lola Hart,66,+6 laps,0
NC,11,Johnny DumfriesDUM,Lotus Renault,52,DNF,0
NC,3,Martin BrundleBRU,Tyrrell Renault,41,DNF,0
NC,26,Jacques LaffiteLAF,Ligier Renault,40,DNF,0
NC,6,Nelson PiquetPIQ,Williams Honda,39,DNF,0
NC,17,Marc SurerSUR,Arrows BMW,39,DNF,0
NC,8,Elio de AngelisDEA,Brabham BMW,29,DNF,0
NC,25,Rene ArnouxARN,Ligier Renault,29,DNF,0
NC,27,Michele AlboretoALB,Ferrari,22,DNF,0
NC,4,Philippe StreiffSTR,Tyrrell Renault,22,DNF,0
NC,22,Christian DannerDAN,Osella Alfa Romeo,14,DNF,0
NC,28,Stefan JohanssonJOH,Ferrari,11,DNF,0
NC,21,Piercarlo GhinzaniGHI,Osella Alfa Romeo,10,DNF,0
NC,7,Riccardo PatresePAT,Brabham BMW,8,DNF,0
NC,23,Andrea de CesarisDEC,Minardi Motori Moderni,1,DNF,0
NC,15,Alan  JonesJON,Lola Hart,,DNS,0
NC,14,Jonathan  PalmerPAL,Zakspeed,,DNS,0
NC,24,Alessandro NanniniNAN,Minardi Motori Moderni,,DNS,0
