Pos,No,Driver,Car,Time
1,6,Juan Pablo MontoyaMOY,Williams BMW,1:38.117
2,5,Ralf SchumacherRSC,Williams BMW,1:38.136
3,3,Mika HakkinenHAK,McLaren Mercedes,1:38.811
4,1,Michael SchumacherMSC,Ferrari,1:38.941
5,4,David CoulthardCOU,McLaren Mercedes,1:39.574
6,2,Rubens BarrichelloBAR,Ferrari,1:39.682
7,16,Nick HeidfeldHEI,Sauber Petronas,1:39.921
8,17,Kimi RäikkönenRAI,Sauber Petronas,1:40.072
9,19,Pedro de la RosaDLR,Jaguar Cosworth,1:40.265
10,12,Jarno TrulliTRU,Jordan Honda,1:40.322
11,18,Eddie IrvineIRV,Jaguar Cosworth,1:40.371
12,10,Jacques VilleneuveVIL,BAR Honda,1:40.437
13,9,Olivier PanisPAN,BAR Honda,1:40.610
14,22,Jean AlesiALE,Prost Acer,1:40.724
15,11,Ricardo ZontaZON,Jordan Honda,1:41.174
16,23,Luciano BurtiBUR,Prost Acer,1:41.213
17,7,Giancarlo FisichellaFIS,Benetton Renault,1:41.299
18,8,Jenson ButtonBUT,Benetton Renault,1:41.438
19,15,Enrique BernoldiBER,Arrows Asiatech,1:41.668
20,14,Jos VerstappenVER,Arrows Asiatech,1:41.870
21,21,Fernando AlonsoALO,Minardi European,1:41.913
22,20,Tarso MarquesMAR,Minardi European,1:42.716
