Pos,No,Driver,Car,Time,Gap,Laps
1,6,Nico RosbergROS,Mercedes,1:10.401,,36
2,44,Lewis HamiltonHAM,Mercedes,1:10.709,+0.308s,28
3,7,Kimi RäikkönenRAI,Ferrari,1:11.028,+0.627s,22
4,77,Valtteri BottasBOT,Williams Mercedes,1:11.452,+1.051s,26
5,12,Felipe NasrNAS,Sauber Ferrari,1:11.633,+1.232s,28
6,26,Daniil KvyatKVY,Red Bull Racing Renault,1:11.642,+1.241s,31
7,3,Daniel RicciardoRIC,Red Bull Racing Renault,1:11.724,+1.323s,29
8,33,Max VerstappenVER,STR Renault,1:11.825,+1.424s,38
9,19,Felipe MassaMAS,Williams Mercedes,1:11.890,+1.489s,29
10,11,Sergio PerezPER,Force India Mercedes,1:11.905,+1.504s,37
11,55,Carlos SainzSAI,STR Renault,1:11.948,+1.547s,32
12,13,Pastor MaldonadoMAL,Lotus Mercedes,1:12.004,+1.603s,34
13,27,Nico HulkenbergHUL,Force India Mercedes,1:12.031,+1.630s,36
14,30,Jolyon PalmerPAL,Lotus Mercedes,1:12.050,+1.649s,27
15,9,Marcus EricssonERI,Sauber Ferrari,1:12.159,+1.758s,30
16,22,Jenson ButtonBUT,McLaren Honda,1:12.920,+2.519s,30
17,14,Fernando AlonsoALO,McLaren Honda,1:13.272,+2.871s,10
18,28,Will StevensSTE,Marussia Ferrari,1:13.937,+3.536s,29
19,98,Roberto MerhiMER,Marussia Ferrari,1:15.459,+5.058s,11
20,5,Sebastian VettelVET,Ferrari,1:15.684,+5.283s,4
