Pos,No,Driver,Car,Time,Gap,Laps
1,5,Damon HillHIL,Williams Renault,1:26.560,,23
2,6,Jacques VilleneuveVIL,Williams Renault,1:27.028,+0.468s,25
3,1,Michael SchumacherMSC,Ferrari,1:27.624,+1.064s,22
4,11,Rubens BarrichelloBAR,Jordan Peugeot,1:27.705,+1.145s,22
5,4,Gerhard BergerBER,Benetton Renault,1:27.996,+1.436s,26
6,7,Mika HakkinenHAK,McLaren Mercedes,1:28.013,+1.453s,25
7,12,Martin BrundleBRU,Jordan Peugeot,1:28.384,+1.824s,29
8,8,David CoulthardCOU,McLaren Mercedes,1:28.534,+1.974s,27
9,3,Jean AlesiALE,Benetton Renault,1:28.552,+1.992s,26
10,2,Eddie IrvineIRV,Ferrari,1:29.182,+2.622s,20
11,14,Johnny HerbertHER,Sauber Ford,1:29.549,+2.989s,28
12,17,Jos VerstappenVER,Footwork Hart,1:29.684,+3.124s,20
13,9,Olivier PanisPAN,Ligier Mugen Honda,1:29.741,+3.181s,21
14,15,Heinz-Harald FrentzenFRE,Sauber Ford,1:29.773,+3.213s,23
15,18,Ukyo KatayamaKAT,Tyrrell Yamaha,1:29.777,+3.217s,26
16,19,Mika SaloSAL,Tyrrell Yamaha,1:29.810,+3.250s,27
17,10,Pedro DinizDIN,Ligier Mugen Honda,1:30.743,+4.183s,22
18,16,Ricardo RossetROS,Footwork Hart,1:31.083,+4.523s,21
19,20,Pedro LamyLAM,Minardi Ford,1:31.591,+5.031s,24
20,21,Giancarlo FisichellaFIS,Minardi Ford,1:31.771,+5.211s,21
