Pos,No,Driver,Car,Time,Gap,Laps
1,6,Jacques VilleneuveVIL,Williams Renault,1:21.041,,13
2,5,Damon HillHIL,Williams Renault,1:21.376,+0.335s,26
3,1,Michael SchumacherMSC,Ferrari,1:21.521,+0.480s,28
4,2,Eddie IrvineIRV,Ferrari,1:22.501,+1.460s,21
5,15,Heinz-Harald FrentzenFRE,Sauber Ford,1:22.760,+1.719s,22
6,9,Olivier PanisPAN,Ligier Mugen Honda,1:23.014,+1.973s,23
7,12,Martin BrundleBRU,Jordan Peugeot,1:23.126,+2.085s,26
8,7,Mika HakkinenHAK,McLaren Mercedes,1:23.172,+2.131s,23
9,11,Rubens BarrichelloBAR,Jordan Peugeot,1:23.197,+2.156s,19
10,14,Johnny HerbertHER,Sauber Ford,1:23.215,+2.174s,28
11,3,Jean AlesiALE,Benetton Renault,1:23.260,+2.219s,15
12,19,Mika SaloSAL,Tyrrell Yamaha,1:23.534,+2.493s,15
13,4,Gerhard BergerBER,Benetton Renault,1:23.558,+2.517s,21
14,17,Jos VerstappenVER,Footwork Hart,1:23.664,+2.623s,26
15,8,David CoulthardCOU,McLaren Mercedes,1:23.682,+2.641s,29
16,18,Ukyo KatayamaKAT,Tyrrell Yamaha,1:24.078,+3.037s,27
17,10,Pedro DinizDIN,Ligier Mugen Honda,1:24.836,+3.795s,24
18,16,Ricardo RossetROS,Footwork Hart,1:24.983,+3.942s,30
19,21,Giancarlo FisichellaFIS,Minardi Ford,1:25.245,+4.204s,16
20,20,Pedro LamyLAM,Minardi Ford,1:26.515,+5.474s,18
21,22,Luca BadoerBAD,Forti Ford,1:26.644,+5.603s,28
22,23,Andrea MonterminiMON,Forti Ford,1:27.593,+6.552s,25
