Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:17.947,,23
2,6,Jacques VilleneuveVIL,Williams Renault,1:17.980,+0.033s,25
3,5,Damon HillHIL,Williams Renault,1:17.987,+0.040s,26
4,14,Johnny HerbertHER,Sauber Ford,1:18.954,+1.007s,27
5,2,Eddie IrvineIRV,Ferrari,1:18.986,+1.039s,23
6,7,Mika HakkinenHAK,McLaren Mercedes,1:19.341,+1.394s,24
7,8,David CoulthardCOU,McLaren Mercedes,1:19.420,+1.473s,30
8,3,Jean AlesiALE,Benetton Renault,1:19.421,+1.474s,24
9,4,Gerhard BergerBER,Benetton Renault,1:19.471,+1.524s,26
10,12,Martin BrundleBRU,Jordan Peugeot,1:19.760,+1.813s,28
11,9,Olivier PanisPAN,Ligier Mugen Honda,1:19.883,+1.936s,28
12,11,Rubens BarrichelloBAR,Jordan Peugeot,1:19.946,+1.999s,25
13,15,Heinz-Harald FrentzenFRE,Sauber Ford,1:20.312,+2.365s,20
14,18,Ukyo KatayamaKAT,Tyrrell Yamaha,1:20.434,+2.487s,26
15,10,Pedro DinizDIN,Ligier Mugen Honda,1:20.740,+2.793s,24
16,19,Mika SaloSAL,Tyrrell Yamaha,1:20.823,+2.876s,26
17,17,Jos VerstappenVER,Footwork Hart,1:21.223,+3.276s,14
18,20,Pedro LamyLAM,Minardi Ford,1:22.217,+4.270s,27
19,16,Ricardo RossetROS,Footwork Hart,1:22.758,+4.811s,28
20,21,Giovanni LavaggiLAV,Minardi Ford,1:23.221,+5.274s,30
