Pos,No,Driver,Car,Time,Gap,Laps
1,6,Jacques VilleneuveVIL,Williams Renault,1:50.921,,24
2,8,David CoulthardCOU,McLaren Mercedes,1:52.628,+1.707s,20
3,7,Mika HakkinenHAK,McLaren Mercedes,1:52.892,+1.971s,23
4,5,Damon HillHIL,Williams Renault,1:52.908,+1.987s,24
5,15,Heinz-Harald FrentzenFRE,Sauber Ford,1:52.977,+2.056s,23
6,12,Martin BrundleBRU,Jordan Peugeot,1:53.242,+2.321s,28
7,2,Eddie IrvineIRV,Ferrari,1:53.854,+2.933s,20
8,1,Michael SchumacherMSC,Ferrari,1:53.863,+2.942s,17
9,4,Gerhard BergerBER,Benetton Renault,1:53.900,+2.979s,21
10,11,Rubens BarrichelloBAR,Jordan Peugeot,1:54.016,+3.095s,24
11,9,Olivier PanisPAN,Ligier Mugen Honda,1:54.554,+3.633s,25
12,14,Johnny HerbertHER,Sauber Ford,1:54.876,+3.955s,13
13,19,Mika SaloSAL,Tyrrell Yamaha,1:55.458,+4.537s,27
14,17,Jos VerstappenVER,Footwork Hart,1:55.823,+4.902s,25
15,10,Pedro DinizDIN,Ligier Mugen Honda,1:55.931,+5.010s,26
16,3,Jean AlesiALE,Benetton Renault,1:56.080,+5.159s,15
17,20,Pedro LamyLAM,Minardi Ford,1:57.093,+6.172s,24
18,16,Ricardo RossetROS,Footwork Hart,1:57.554,+6.633s,17
19,18,Ukyo KatayamaKAT,Tyrrell Yamaha,1:57.867,+6.946s,6
20,21,Giovanni LavaggiLAV,Minardi Ford,1:58.554,+7.633s,25
