Pos,No,Driver,Car,Laps,Time/retired,Pts
1,6,Graham HillHIL,BRM,100,2:41:49.700,9
2,5,Richie GintherGIN,BRM,100,+4.600s,6
3,7,Bruce McLarenMCL,Cooper Climax,100,+12.800s,4
4,21,John SurteesSUR,Ferrari,100,+14.100s,3
5,8,Tony MaggsMAG,Cooper Climax,98,+2 laps,2
6,10,Trevor  Taylor TAY,Lotus Climax,98,+2 laps,1
7,11,Jo BonnierBON,Cooper Climax,94,+6 laps,0
8,9,Jim ClarkCLA,Lotus Climax,78,DNF,0
9,3,Jack BrabhamBRA,Lotus Climax,77,DNF,0
NC,14,Innes IrelandIRE,Lotus BRM,40,DNF,0
NC,20,Willy MairesseMAI,Ferrari,37,DNF,0
NC,17,Maurice  TrintignantTRI,Lola Climax,34,DNF,0
NC,4,Dan GurneyGUR,Brabham Climax,25,DNF,0
NC,12,Jim  Hall HAL,Lotus BRM,20,DNF,0
NC,25,Jo SiffertSIF,Lotus BRM,3,DNF,0
