Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Jim ClarkCLA,Lotus Climax,32,2:27:47.600,9
2,14,Bruce McLarenMCL,Cooper Climax,32,+294.000s,6
3,18,Dan GurneyGUR,Brabham Climax,31,+1 lap,4
4,8,Richie GintherGIN,BRM,31,+1 lap,3
5,12,Jo BonnierBON,Cooper Climax,30,+2 laps,2
6,29,Carel Godin de Beaufort DEB,Porsche,30,+2 laps,1
7,15,Tony MaggsMAG,Cooper Climax,27,DNF,0
8,24,Tony  Settember SET,Scirocco BRM,25,DNF,0
NC,9,John SurteesSUR,Ferrari,19,DNF,0
NC,7,Graham HillHIL,BRM,17,DNF,0
NC,22,Lucien BianchiBIA,Lola Climax,17,DNF,0
NC,5,Jim  Hall HAL,Lotus BRM,16,DNF,0
NC,28,Jo SiffertSIF,Lotus BRM,16,DNF,0
NC,26,Phil HillHIL,ATS,13,DNF,0
NC,17,Jack BrabhamBRA,Brabham Climax,12,DNF,0
NC,21,Chris AmonAMO,Lola Climax,10,DNF,0
NC,4,Innes IrelandIRE,BRP BRM,9,DNF,0
NC,27,Giancarlo BaghettiBAG,ATS,7,DNF,0
NC,10,Willy MairesseMAI,Ferrari,7,DNF,0
NC,2,Trevor  Taylor TAY,Lotus Climax,5,DNF,0
