Pos,No,Driver,Car,Time,Gap,Laps
1,14,Fernando AlonsoALO,Ferrari,1:31.840,,20
2,22,Jenson ButtonBUT,McLaren Mercedes,1:32.357,+0.517s,23
3,77,Valtteri BottasBOT,Williams Mercedes,1:32.403,+0.563s,27
4,19,Felipe MassaMAS,Williams Mercedes,1:32.431,+0.591s,19
5,3,Daniel RicciardoRIC,Red Bull Racing Renault,1:32.599,+0.759s,26
6,6,Nico RosbergROS,Mercedes,1:32.604,+0.764s,17
7,1,Sebastian VettelVET,Red Bull Racing Renault,1:32.793,+0.953s,10
8,20,Kevin MagnussenMAG,McLaren Mercedes,1:32.847,+1.007s,28
9,7,Kimi RäikkönenRAI,Ferrari,1:32.977,+1.137s,19
10,25,Jean-Eric VergneVER,STR Renault,1:33.446,+1.606s,30
11,27,Nico HulkenbergHUL,Force India Mercedes,1:33.533,+1.693s,23
12,11,Sergio PerezPER,Force India Mercedes,1:33.855,+2.015s,24
13,26,Daniil KvyatKVY,STR Renault,1:34.272,+2.432s,27
14,21,Esteban Gutierrez GUT,Sauber Ferrari,1:35.578,+3.738s,7
15,99,Adrian SutilSUT,Sauber Ferrari,1:36.445,+4.605s,13
16,17,Jules BianchiBIA,Marussia Ferrari,1:40.859,+9.019s,6
17,4,Max ChiltonCHI,Marussia Ferrari,1:46.922,+15.082s,4
18,9,Marcus EricssonERI,Caterham Renault,,,1
19,44,Lewis HamiltonHAM,Mercedes,,,1
20,10,Kamui KobayashiKOB,Caterham Renault,,,1
21,13,Pastor MaldonadoMAL,Lotus Renault,,,2
