Pos,No,Driver,Car,Time,Gap,Laps
1,6,Nico RosbergROS,Mercedes,1:12.764,,30
2,44,Lewis HamiltonHAM,Mercedes,1:12.985,+0.221s,32
3,26,Daniil KvyatKVY,STR Renault,1:13.723,+0.959s,39
4,14,Fernando AlonsoALO,Ferrari,1:13.742,+0.978s,30
5,19,Felipe MassaMAS,Williams Mercedes,1:13.811,+1.047s,28
6,38,Max VerstappenVER,STR Renault,1:13.827,+1.063s,26
7,13,Pastor MaldonadoMAL,Lotus Renault,1:14.034,+1.270s,31
8,7,Kimi RäikkönenRAI,Ferrari,1:14.114,+1.350s,32
9,20,Kevin MagnussenMAG,McLaren Mercedes,1:14.136,+1.372s,30
10,3,Daniel RicciardoRIC,Red Bull Racing Renault,1:14.197,+1.433s,27
11,99,Adrian SutilSUT,Sauber Ferrari,1:14.434,+1.670s,31
12,40,Felipe NasrNAS,Williams Mercedes,1:14.522,+1.758s,22
13,27,Nico HulkenbergHUL,Force India Mercedes,1:14.678,+1.914s,33
14,1,Sebastian VettelVET,Red Bull Racing Renault,1:14.902,+2.138s,24
15,8,Romain GrosjeanGRO,Lotus Renault,1:15.109,+2.345s,23
16,34,Daniel JuncadellaJUN,Force India Mercedes,1:16.030,+3.266s,17
17,22,Jenson ButtonBUT,McLaren Mercedes,,,1
18,21,Esteban Gutierrez GUT,Sauber Ferrari,,,6
