Pos,No,Driver,Car,Time,Gap,Laps
1,14,Fernando AlonsoALO,Ferrari,1:17.238,,21
2,44,Lewis HamiltonHAM,Mercedes,1:17.254,+0.016s,25
3,6,Nico RosbergROS,Mercedes,1:17.384,+0.146s,32
4,1,Sebastian VettelVET,Red Bull Racing Renault,1:18.131,+0.893s,28
5,77,Valtteri BottasBOT,Williams Mercedes,1:18.361,+1.123s,20
6,3,Daniel RicciardoRIC,Red Bull Racing Renault,1:18.435,+1.197s,26
7,22,Jenson ButtonBUT,McLaren Mercedes,1:18.446,+1.208s,33
8,20,Kevin MagnussenMAG,McLaren Mercedes,1:18.514,+1.276s,31
9,7,Kimi RäikkönenRAI,Ferrari,1:18.578,+1.340s,15
10,25,Jean-Eric VergneVER,STR Renault,1:18.643,+1.405s,14
11,27,Nico HulkenbergHUL,Force India Mercedes,1:18.733,+1.495s,30
12,11,Sergio PerezPER,Force India Mercedes,1:18.959,+1.721s,22
13,99,Adrian SutilSUT,Sauber Ferrari,1:19.108,+1.870s,24
14,8,Romain GrosjeanGRO,Lotus Renault,1:19.142,+1.904s,32
15,26,Daniil KvyatKVY,STR Renault,1:19.177,+1.939s,21
16,13,Pastor MaldonadoMAL,Lotus Renault,1:19.340,+2.102s,37
17,19,Felipe MassaMAS,Williams Mercedes,1:19.575,+2.337s,7
18,21,Esteban Gutierrez GUT,Sauber Ferrari,1:19.804,+2.566s,15
19,17,Jules BianchiBIA,Marussia Ferrari,1:20.200,+2.962s,15
20,4,Max ChiltonCHI,Marussia Ferrari,1:20.844,+3.606s,26
21,9,Marcus EricssonERI,Caterham Renault,1:21.404,+4.166s,33
22,45,Alexander RossiRSI,Caterham Renault,1:21.757,+4.519s,27
