Pos,No,Driver,Car,Time,Gap,Laps
1,6,Nico RosbergROS,Mercedes,1:35.424,,25
2,44,Lewis HamiltonHAM,Mercedes,1:36.155,+0.731s,22
3,14,Fernando AlonsoALO,Ferrari,1:36.263,+0.839s,23
4,3,Daniel RicciardoRIC,Red Bull Racing Renault,1:36.623,+1.199s,21
5,7,Kimi RäikkönenRAI,Ferrari,1:36.703,+1.279s,23
6,1,Sebastian VettelVET,Red Bull Racing Renault,1:36.921,+1.497s,20
7,22,Jenson ButtonBUT,McLaren Mercedes,1:36.963,+1.539s,25
8,26,Daniil KvyatKVY,STR Renault,1:37.175,+1.751s,29
9,25,Jean-Eric VergneVER,STR Renault,1:37.227,+1.803s,25
10,20,Kevin MagnussenMAG,McLaren Mercedes,1:37.231,+1.807s,30
11,11,Sergio PerezPER,Force India Mercedes,1:37.720,+2.296s,22
12,8,Romain GrosjeanGRO,Lotus Renault,1:37.910,+2.486s,21
13,21,Esteban Gutierrez GUT,Sauber Ferrari,1:38.056,+2.632s,18
14,34,Daniel JuncadellaJUN,Force India Mercedes,1:38.083,+2.659s,23
15,36,Giedo van der GardeVDG,Sauber Ferrari,1:38.328,+2.904s,19
16,17,Jules BianchiBIA,Marussia Ferrari,1:38.917,+3.493s,12
17,19,Felipe MassaMAS,Williams Mercedes,1:39.461,+4.037s,7
18,4,Max ChiltonCHI,Marussia Ferrari,1:39.814,+4.390s,24
19,9,Marcus EricssonERI,Caterham Renault,1:40.597,+5.173s,19
20,46,Robin FrijnsFRI,Caterham Renault,1:42.261,+6.837s,11
21,41,Susie WolffWOL,Williams Mercedes,1:44.212,+8.788s,4
22,13,Pastor MaldonadoMAL,Lotus Renault,,,2
