Pos,No,Driver,Car,Time
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:26.720
2,4,Lando NorrisNOR,McLaren Mercedes,1:26.961
3,81,Oscar PiastriPIA,McLaren Mercedes,1:27.092
4,16,Charles LeclercLEC,Ferrari,1:27.136
5,55,Carlos SainzSAI,Ferrari,1:27.148
6,63,George RussellRUS,Mercedes,1:27.155
7,44,Lewis HamiltonHAM,Mercedes,1:27.211
8,23,Alexander AlbonALB,Williams Mercedes,1:27.530
9,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:27.659
10,10,Pierre GaslyGAS,Alpine Renault,1:27.689
11,27,Nico HulkenbergHUL,Haas Ferrari,1:28.896
12,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:28.935
13,31,Esteban OconOCO,Alpine Renault,1:28.956
14,2,Logan SargeantSAR,Williams Mercedes,1:29.031
15,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:29.968
16,22,Yuki TsunodaTSU,AlphaTauri Honda RBPT,1:30.025
17,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:30.123
18,21,Nyck De VriesDEV,AlphaTauri Honda RBPT,1:30.513
19,20,Kevin MagnussenMAG,Haas Ferrari,1:32.378
20,77,Valtteri BottasBOT,Alfa Romeo Ferrari,
