Pos,No,Driver,Car,Time
1,16,Charles LeclercLEC,Ferrari,1:46.988
2,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:47.045
3,44,Lewis HamiltonHAM,Mercedes,1:47.087
4,55,Carlos SainzSAI,Ferrari,1:47.152
5,81,Oscar PiastriPIA,McLaren Mercedes,1:47.365
6,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:46.168
7,4,Lando NorrisNOR,McLaren Mercedes,1:47.669
8,63,George RussellRUS,Mercedes,1:47.805
9,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:47.843
10,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:48.841
11,22,Yuki TsunodaTSU,AlphaTauri Honda RBPT,1:53.148
12,10,Pierre GaslyGAS,Alpine Renault,1:53.671
13,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:54.694
14,31,Esteban OconOCO,Alpine Renault,1:56.372
15,23,Alexander AlbonALB,Williams Mercedes,2:00.314
16,20,Kevin MagnussenMAG,Haas Ferrari,1:54.160
17,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,2:00.832
18,2,Logan SargeantSAR,Williams Mercedes,2:01.535
19,3,Daniel RicciardoRIC,AlphaTauri Honda RBPT,2:02.159
20,27,Nico HulkenbergHUL,Haas Ferrari,2:03.166
