Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,14,Jarno TrulliTRU,Renault,16,14:24:29,29.293,29.293
1,8,Felipe MassaMAS,Sauber Petronas,20,14:29:36,30.561,30.561
1,24,Mika SaloSAL,Toyota,21,14:31:09,30.599,30.599
1,7,Nick HeidfeldHEI,Sauber Petronas,22,14:32:19,29.246,29.246
1,25,Allan McNishMCN,Toyota,23,14:33:48,31.405,31.405
1,11,Jacques VilleneuveVIL,BAR Honda,24,14:35:05,30.671,30.671
1,21,Enrique BernoldiBER,Arrows Cosworth,24,14:35:06,33.327,33.327
1,12,Olivier PanisPAN,BAR Honda,25,14:36:11,31.317,31.317
1,16,Eddie IrvineIRV,Jaguar Cosworth,25,14:36:38,35.546,35.546
1,2,Rubens BarrichelloBAR,Ferrari,26,14:36:39,29.701,29.701
1,4,Kimi RäikkönenRAI,McLaren Mercedes,26,14:37:11,30.535,30.535
1,10,Takuma SatoSAT,Jordan Honda,26,14:37:40,29.075,29.075
1,1,Michael SchumacherMSC,Ferrari,27,14:37:54,29.099,29.099
1,9,Giancarlo FisichellaFIS,Jordan Honda,28,14:40:11,52.911,52.911
1,5,Ralf SchumacherRSC,Williams BMW,29,14:40:30,31.191,31.191
1,3,David CoulthardCOU,McLaren Mercedes,29,14:41:22,28.676,28.676
1,6,Juan Pablo MontoyaMOY,Williams BMW,30,14:42:04,28.864,28.864
2,14,Jarno TrulliTRU,Renault,33,14:47:26,18.664,47.957
2,4,Kimi RäikkönenRAI,McLaren Mercedes,37,14:52:51,45.609,1:16.144
2,8,Felipe MassaMAS,Sauber Petronas,42,14:59:10,30.403,1:00.964
2,24,Mika SaloSAL,Toyota,43,15:00:46,29.911,1:00.510
2,7,Nick HeidfeldHEI,Sauber Petronas,44,15:01:45,30.161,59.407
2,10,Takuma SatoSAT,Jordan Honda,44,15:01:51,32.221,1:01.296
2,2,Rubens BarrichelloBAR,Ferrari,46,15:02:58,42.445,1:12.146
2,9,Giancarlo FisichellaFIS,Jordan Honda,45,15:03:23,32.682,1:25.593
2,21,Enrique BernoldiBER,Arrows Cosworth,45,15:03:39,35.791,1:09.118
2,1,Michael SchumacherMSC,Ferrari,47,15:04:02,29.626,58.725
2,5,Ralf SchumacherRSC,Williams BMW,48,15:05:28,29.901,1:01.092
2,16,Eddie IrvineIRV,Jaguar Cosworth,47,15:06:34,28.921,1:04.467
2,6,Juan Pablo MontoyaMOY,Williams BMW,49,15:07:03,28.572,57.436
2,3,David CoulthardCOU,McLaren Mercedes,49,15:07:47,29.286,57.962
3,5,Ralf SchumacherRSC,Williams BMW,63,15:25:17,27.917,1:29.009
